corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
dd,7,Der weibliche Jacobiner-Clubb,de,August von Kotzebue,118565796,,,0,0,0,0
