0	1600	Gesamt
0.329052470377874	1610	Gesamt
0	1620	Gesamt
0.308400965665104	1630	Gesamt
1.0932080079673	1640	Gesamt
0	1650	Gesamt
0.668881407326481	1660	Gesamt
3.30468780981448	1670	Gesamt
0.915003774390569	1680	Gesamt
0.974150526128958	1690	Gesamt
0	1700	Gesamt
0	1710	Gesamt
0	1720	Gesamt
0	1730	Gesamt
11.3567171050505	1740	Gesamt
52.5488636714537	1750	Gesamt
24.7882875568709	1760	Gesamt
12.6831451775652	1770	Gesamt
41.1777036460658	1780	Gesamt
49.9411312969464	1790	Gesamt
50.0913616029236	1800	Gesamt
46.8867376106043	1810	Gesamt
30.8296763783977	1820	Gesamt
48.3323931874324	1830	Gesamt
56.9051064795781	1840	Gesamt
81.5039337246439	1850	Gesamt
42.8262287978678	1860	Gesamt
88.2393623871371	1870	Gesamt
42.5095424718027	1880	Gesamt
25.1638900826145	1890	Gesamt
6.1187448118143	1900	Gesamt
54.7882641784905	1910	Gesamt
0.589253663095397	1920	Gesamt
0	1930	Gesamt
0	1940	Gesamt
0	1950	Gesamt
0	1960	Gesamt
0	1970	Gesamt
0	1980	Gesamt
0	1990	Gesamt
0	2000	Gesamt
