corpus,drama,figure_surface,figure_id,Gender,Age
qd,11g5q.0,Zweiter Handwerksbursch,zweiter_handwerksbursch,MALE,
qd,11g5q.0,Erster Schüler,erster_schueler,MALE,
qd,11g5q.0,Frosch,frosch,MALE,
qd,11g5q.0,Geister,geister,UNKNOWN,
qd,11g5q.0,Stimme (von oben),stimme_von_oben,UNKNOWN,
qd,11g5q.0,Chor im Dom,chor_im_dom,UNKNOWN,
qd,11g5q.0,Hexenmeister,hexenmeister,MALE,
qd,11g5q.0,Valentin,valentin,MALE,
qd,11g5q.0,Ariel,ariel,UNKNOWN,
qd,11g5q.0,Margarete (Gretchen),gretchen,FEMALE,
qd,11g5q.0,Lustige Person,lustige_person,MALE,
qd,11g5q.0,Halbhexe,halbhexe,FEMALE,
qd,11g5q.0,Hennings,hennings,UNKNOWN,
qd,11g5q.0,Zweiter Schüler,zweiter_schueler,MALE,
qd,11g5q.0,Die Andre,die_andre,FEMALE,
qd,11g5q.0,Orchester,orchester,UNKNOWN,
qd,11g5q.0,Bürgermädchen,buergermaedchen,FEMALE,
qd,11g5q.0,Bauern unter der Linde,bauern_unter_der_linde,UNKNOWN,
qd,11g5q.0,Stimme,stimme_3,UNKNOWN,
qd,11g5q.0,Minister,minister,MALE,
qd,11g5q.0,Volk,volk,UNKNOWN,
qd,11g5q.0,Sternschnuppe,sternschnuppe,UNKNOWN,
qd,11g5q.0,Marthe,marthe,FEMALE,
qd,11g5q.0,Tanzmeister,tanzmeister,UNKNOWN,
qd,11g5q.0,Proktophantasmist,proktophantasmist,MALE,
qd,11g5q.0,Realist,realist,UNKNOWN,
qd,11g5q.0,Stimme (von oben),stimme_8,UNKNOWN,
qd,11g5q.0,Böser Geist,böser_geist,UNKNOWN,
qd,11g5q.0,Stimme (unten),stimme_9,UNKNOWN,
qd,11g5q.0,Theatermeister,theatermeister,UNKNOWN,
qd,11g5q.0,Bettler,bettler,MALE,
qd,11g5q.0,Chor der Hexen,hexen,UNKNOWN,
qd,11g5q.0,Erstes Dienstmädchen,erstes_dienstmaedchen,FEMALE,
qd,11g5q.0,Chor der Jünger,chor_der_jünger,MALE,
qd,11g5q.0,Oberon,oberon,UNKNOWN,
qd,11g5q.0,Ein Parchen,ein_paerchen,UNKNOWN,
qd,11g5q.0,Idealist,idealist,UNKNOWN,
qd,11g5q.0,Kranich,kranich,UNKNOWN,
qd,11g5q.0,Geist,geist,MALE,
qd,11g5q.0,General,general,MALE,
qd,11g5q.0,Die Schöne,die_schoene,FEMALE,
qd,11g5q.0,Weltkind,weltkind,UNKNOWN,
qd,11g5q.0,Mephistopheles,mephistopheles,MALE,
qd,11g5q.0,Wagner,wagner,MALE,
qd,11g5q.0,"Geist, der sich erst bildet",geist_der_sich_erst_bildet,UNKNOWN,
qd,11g5q.0,Alle (Vor dem Tor),alle_vor_dem_tor,MALE,
qd,11g5q.0,Titania,titania,UNKNOWN,
qd,11g5q.0,Musaget,musaget,UNKNOWN,
qd,11g5q.0,Andre Handwerksburschen,andre_handwerksburschen,MALE,
qd,11g5q.0,Stimme,stimme_2,UNKNOWN,
qd,11g5q.0,Altmayer,altmayer,MALE,
qd,11g5q.0,Neugieriger Reisender,neugieriger_reisender,UNKNOWN,
qd,11g5q.0,Faust,faust,MALE,
qd,11g5q.0,Die Massiven,die_massiven,UNKNOWN,
qd,11g5q.0,Geisterchor,geisterchor,UNKNOWN,
qd,11g5q.0,Die Hexe,die_hexe,FEMALE,
qd,11g5q.0,Ci-devant Genius der Zeit,ci-devant_genius_der_zeit,UNKNOWN,
qd,11g5q.0,Junge Hexe,junge_hexe,UNKNOWN,
qd,11g5q.0,Andres Dienstmädchen,andres_dienstmaedchen,FEMALE,
qd,11g5q.0,Irrlichter,irrlichter,UNKNOWN,
qd,11g5q.0,Michael,michael,MALE,
qd,11g5q.0,Die Gewandten,die_gewandten,UNKNOWN,
qd,11g5q.0,Ein dritter Handwerksbursch,ein_dritter_handwerksbursch,MALE,
qd,11g5q.0,Schüler,schüler,MALE,
qd,11g5q.0,Xenien,xenien,UNKNOWN,
qd,11g5q.0,Lieschen,lieschen,FEMALE,
qd,11g5q.0,Nordischer Künstler,nordischer_kuenstler,UNKNOWN,
qd,11g5q.0,Bürger,buerger,MALE,
qd,11g5q.0,Fünfter Handwerksbursch,fünfter_handwerksbursch,MALE,
qd,11g5q.0,Windfahne,windfahne,UNKNOWN,
qd,11g5q.0,Kapellmeister,kapellmeister,UNKNOWN,
qd,11g5q.0,Direktor,direktor,MALE,
qd,11g5q.0,Matrone,matrone,UNKNOWN,
qd,11g5q.0,Trödelhexe,troedelhexe,FEMALE,
qd,11g5q.0,Vierter Handwerksbursch,vierter_handwerksbursch,MALE,
qd,11g5q.0,Alter Bauer,alter_bauer,MALE,
qd,11g5q.0,Stimme,stimme_4,UNKNOWN,
qd,11g5q.0,Skeptiker,skeptiker,UNKNOWN,
qd,11g5q.0,Chor der Weiber,chor_der_weiber,FEMALE,
qd,11g5q.0,Parvenu,parvenu,MALE,
qd,11g5q.0,Gabriel,gabriel,MALE,
qd,11g5q.0,Die Alte,die_alte,FEMALE,
qd,11g5q.0,Stimme (oben),stimme_6,UNKNOWN,
qd,11g5q.0,Herold,herold,UNKNOWN,
qd,11g5q.0,Der Herr,der_herr,MALE,
qd,11g5q.0,Raphael,raphael,MALE,
qd,11g5q.0,Stimme,stimme_5,UNKNOWN,
qd,11g5q.0,Andrer Bürger,andrer_buerger,MALE,
qd,11g5q.0,Die Kätzin,kaetzin,FEMALE,
qd,11g5q.0,Purist,purist,UNKNOWN,
qd,11g5q.0,Fideler,fideler,UNKNOWN,
qd,11g5q.0,Stimmen (von unten),stimmen,UNKNOWN,
qd,11g5q.0,Dogmatiker,dogmatiker,UNKNOWN,
qd,11g5q.0,Stimme (von unten),stimme_7,UNKNOWN,
qd,11g5q.0,Irrlicht,irrlicht,UNKNOWN,
qd,11g5q.0,Der Kater,der_kater,MALE,
qd,11g5q.0,Siebel,siebel,MALE,
qd,11g5q.0,Soldaten,soldaten,MALE,
qd,11g5q.0,Stimme,stimme_1,UNKNOWN,
qd,11g5q.0,Puck,puck,UNKNOWN,
qd,11g5q.0,Solo,solo,UNKNOWN,
qd,11g5q.0,Orthodox,orthodox,UNKNOWN,
qd,11g5q.0,Dichter,dichter,MALE,
qd,11g5q.0,Alte,alte,MFEALE,
qd,11g5q.0,Einige Handwerksburschen,einige_handwerksburschen,MALE,
qd,11g5q.0,Servibilis,servibilis,MALE,
qd,11g5q.0,Chor der Engel,chor_der_engel,UNKNOWN,
qd,11g5q.0,Die Tiere,die_tiere,UNKNOWN,
qd,11g5q.0,Ein Handwerksbursch,ein_handwerksbursch,MALE,
qd,11g5q.0,Supernaturalist,supernaturalist,UNKNOWN,
qd,11g5q.0,Die Unbehülflichen,die_unbehuelflichen,UNKNOWN,
qd,11g5q.0,Dritter Bürger,dritter_buerger,MALE,
qd,11g5q.0,Autor,autor,MALE,
qd,11g5q.0,Brander,brander,MALE,
qd,11g5q.0,Tänzer,taenzer,UNKNOWN,
