corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,11g5f.0,438,23505,0,452,9282,0
qd,11g5f.0,438,23505,0,9296,13994,0
qd,11g5f.0,438,23505,0,14008,16597,0
qd,11g5f.0,438,23505,0,16610,21740,0
qd,11g5f.0,438,23505,0,21754,23096,0
qd,11g5f.0,438,23505,0,23109,23505,0
qd,11g5f.0,23520,58136,0,23534,26505,0
qd,11g5f.0,23520,58136,0,26518,35425,0
qd,11g5f.0,23520,58136,0,35439,36833,0
qd,11g5f.0,23520,58136,0,36846,42965,0
qd,11g5f.0,23520,58136,0,42978,53100,0
qd,11g5f.0,23520,58136,0,53113,58136,0
qd,11g5f.0,58151,99422,0,58165,60176,0
qd,11g5f.0,58151,99422,0,60189,62707,0
qd,11g5f.0,58151,99422,0,62720,65845,0
qd,11g5f.0,58151,99422,0,65858,66815,0
qd,11g5f.0,58151,99422,0,66829,74728,0
qd,11g5f.0,58151,99422,0,74741,82728,0
qd,11g5f.0,58151,99422,0,82741,83673,0
qd,11g5f.0,58151,99422,0,83687,85362,0
qd,11g5f.0,58151,99422,0,85375,99422,0
qd,11g5f.0,99437,122290,0,99451,102194,0
qd,11g5f.0,99437,122290,0,102207,103023,0
qd,11g5f.0,99437,122290,0,103036,103548,0
qd,11g5f.0,99437,122290,0,103561,107893,0
qd,11g5f.0,99437,122290,0,107906,108963,0
qd,11g5f.0,99437,122290,0,108976,112290,0
qd,11g5f.0,99437,122290,0,112303,118552,0
qd,11g5f.0,99437,122290,0,118566,122290,0
qd,11g5f.0,122305,153819,0,122319,123799,0
qd,11g5f.0,122305,153819,0,123812,124278,0
qd,11g5f.0,122305,153819,0,124292,126932,0
qd,11g5f.0,122305,153819,0,126945,127803,0
qd,11g5f.0,122305,153819,0,127816,132431,0
qd,11g5f.0,122305,153819,0,132444,138552,0
qd,11g5f.0,122305,153819,0,138566,141829,0
qd,11g5f.0,122305,153819,0,141842,153819,0
