corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,11g3h.0,eugenie,3,
qd,11g3h.0,gerichtsrat,7,
qd,11g3h.0,mönch,10,
qd,11g3h.0,weltgeistlicher,6,
qd,11g3h.0,könig,0,
qd,11g3h.0,herzog,1,
qd,11g3h.0,sekretär,4,
qd,11g3h.0,graf,2,
qd,11g3h.0,äbtissin,9,
qd,11g3h.0,hofmeisterin,5,
qd,11g3h.0,gouverneur,8,
