corpus,drama,figure_surface,figure_id,Gender,Age
qd,11g9w.0,EIN BÜRGER,ein_bürger,MALE,
qd,11g9w.0,FERDINAND,ferdinand,MALE,
qd,11g9w.0,VANSEN,vansen,MALE,
qd,11g9w.0,ANDERER BÜRGER,anderer_bürger,MALE,
qd,11g9w.0,SEKRETÄR,sekretär,MALE,
qd,11g9w.0,BUYCK,buyck,MALE,
qd,11g9w.0,EGMONT,egmont,MALE,
qd,11g9w.0,REGENTIN,regentin,FEMALE,
qd,11g9w.0,SEIFENSIEDER,seifensieder,MALE,
qd,11g9w.0,RUYSUM,ruysum,MALE,
qd,11g9w.0,SOEST,soest,MALE,
qd,11g9w.0,SILVA,silva,MALE,
qd,11g9w.0,JETTER,jetter,MALE,
qd,11g9w.0,KLÄRCHEN,klare,FEMALE,
qd,11g9w.0,ORANIEN,oranien,MALE,
qd,11g9w.0,DAS VOLK,das_volk,MALE,
qd,11g9w.0,GOMEZ,gomez,MALE,
qd,11g9w.0,MACHIAVELL,machiavell,MALE,
qd,11g9w.0,BRACKENBURG,brackenburg,MALE,
qd,11g9w.0,ZIMMERMEISTER,zimmermeister,MALE,
qd,11g9w.0,ALBA,alba,MALE,
qd,11g9w.0,MUTTER,mutter,FEMALE,
qd,11g9w.0,BÜRGER,bürger,MALE,
