corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,11g5f.0,erster_schüler,10,
qd,11g5f.0,domherr,1,
qd,11g5f.0,chor_von_innen,20,
qd,11g5f.0,die_schweizer,24,
qd,11g5f.0,marquise,0,
qd,11g5f.0,ritter,5,
qd,11g5f.0,chor_der_jünglinge,19,
qd,11g5f.0,saint_jean,12,
qd,11g5f.0,die_frauen,4,
qd,11g5f.0,graf,6,
qd,11g5f.0,ein_schweizer,23,
qd,11g5f.0,bediente,3,
qd,11g5f.0,der_marquis,13,
qd,11g5f.0,jäck,15,
qd,11g5f.0,die_männer,7,
qd,11g5f.0,nichte,16,
qd,11g5f.0,erstes_mädchen,8,
qd,11g5f.0,zweites_mädchen,9,
qd,11g5f.0,zweiter_schüler,11,
qd,11g5f.0,la_fleur,14,
qd,11g5f.0,juwelier,17,
qd,11g5f.0,oberst,22,
qd,11g5f.0,ein_bedienter,2,
qd,11g5f.0,mädchen,21,
qd,11g5f.0,chor_der_kinder,18,
