corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,11hb5.0,Proserpina,de,"Goethe, Johann Wolfgang",118540238,,,1778,1778,1778,0
