corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,11f9k.0,225,56356,0,225,2066,0
qd,11f9k.0,225,56356,0,2080,6073,0
qd,11f9k.0,225,56356,0,6086,6770,0
qd,11f9k.0,225,56356,0,6784,9195,0
qd,11f9k.0,225,56356,0,9208,9748,0
qd,11f9k.0,225,56356,0,9762,20300,0
qd,11f9k.0,225,56356,0,20313,22182,0
qd,11f9k.0,225,56356,0,22196,23711,0
qd,11f9k.0,225,56356,0,23724,36786,0
qd,11f9k.0,225,56356,0,36800,41315,0
qd,11f9k.0,225,56356,0,41328,43874,0
qd,11f9k.0,225,56356,0,43887,48527,0
qd,11f9k.0,225,56356,0,48540,51518,0
qd,11f9k.0,225,56356,0,51531,56356,0
