corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,11d11.0,choretide_6,124,
qd,11d11.0,gnomen,49,
qd,11d11.0,pater_ecstaticus,164,
qd,11d11.0,lamien,97,
qd,11d11.0,magna_peccatrix,172,
qd,11d11.0,atropos,31,
qd,11d11.0,die_jünglinge,112,
qd,11d11.0,chor_der_büsserinnen,171,
qd,11d11.0,homunculus,79,
qd,11d11.0,sirenen,85,
qd,11d11.0,thales,101,
qd,11d11.0,furcht,37,
qd,11d11.0,psyllen_und_marsen,110,
qd,11d11.0,lynkeus_der_türmer,152,
qd,11d11.0,galatee,113,
qd,11d11.0,aglaia,28,
qd,11d11.0,kämmerer,53,
qd,11d11.0,nereiden_und_tritonen,105,
qd,11d11.0,not,157,
qd,11d11.0,raufebold,129,
qd,11d11.0,panthalis,116,
qd,11d11.0,herolde,135,
qd,11d11.0,hoffnung,38,
qd,11d11.0,choretide_3,121,
qd,11d11.0,poet,72,
qd,11d11.0,weibergeklatsch,42,
qd,11d11.0,hauptweib,44,
qd,11d11.0,turmwächter_lynkeus,125,
qd,11d11.0,andrer,66,
qd,11d11.0,erster_kundschafter,133,
qd,11d11.0,chor_felsenbucht,108,
qd,11d11.0,geiz,46,
qd,11d11.0,sechste_dame,64,
qd,11d11.0,schatzmeister,10,
qd,11d11.0,megära,35,
qd,11d11.0,zweiter_trabant,139,
qd,11d11.0,proteus,107,
qd,11d11.0,phantasiekranz,17,
qd,11d11.0,zweite_dame,60,
qd,11d11.0,junge_dame,67,
qd,11d11.0,satyr,48,
qd,11d11.0,himmlische_heerschar,161,
qd,11d11.0,una_poenitentium,175,
qd,11d11.0,duenna,73,
qd,11d11.0,zweiter_greif,84,
qd,11d11.0,parasiten,24,
qd,11d11.0,chor_weitläufiger_saal,26,
qd,11d11.0,echo,114,
qd,11d11.0,trabanten,137,
qd,11d11.0,junker,4,
qd,11d11.0,chor_und_echo,163,
qd,11d11.0,astrolog,12,
qd,11d11.0,alle,128,
qd,11d11.0,arimaspen,82,
qd,11d11.0,eilebeute,136,
qd,11d11.0,obergeneral,132,
qd,11d11.0,chor_anmutige_gegend,1,
qd,11d11.0,ariel,0,
qd,11d11.0,tisiphone,36,
qd,11d11.0,helena,115,
qd,11d11.0,der_geistliche,148,
qd,11d11.0,chor_3,118,
qd,11d11.0,oreas,99,
qd,11d11.0,dame,58,
qd,11d11.0,herold,13,
qd,11d11.0,chor_der_insekten,75,
qd,11d11.0,bannerherr,54,
qd,11d11.0,nereus,106,
qd,11d11.0,alekto,34,
qd,11d11.0,phorkyaden,103,
qd,11d11.0,choretide_5,123,
qd,11d11.0,zweiter_kundschafter,134,
qd,11d11.0,kanzler,8,
qd,11d11.0,marschall,11,
qd,11d11.0,wandrer,149,
qd,11d11.0,satiriker,27,
qd,11d11.0,erster_greif,83,
qd,11d11.0,sorge,158,
qd,11d11.0,chorführerin,117,
qd,11d11.0,kaiser,3,
qd,11d11.0,diplomat,70,
qd,11d11.0,daktyle,93,
qd,11d11.0,erzmarschall,142,
qd,11d11.0,blondine,56,
qd,11d11.0,hofmann,71,
qd,11d11.0,lemuren,159,
qd,11d11.0,maria_aegyptiaca,174,
qd,11d11.0,chiron,89,
qd,11d11.0,habebald,130,
qd,11d11.0,erzbischof,146,
qd,11d11.0,zweiter_junker,5,
qd,11d11.0,gemurmel_der_menge,7,
qd,11d11.0,engel,162,
qd,11d11.0,die_vollendeteren_engel,169,
qd,11d11.0,faunen,47,
qd,11d11.0,ritter,65,
qd,11d11.0,schuld,156,
qd,11d11.0,faust,2,
qd,11d11.0,doctor_marianus,170,
qd,11d11.0,mephistopheles,6,
qd,11d11.0,holzhauer,22,
qd,11d11.0,erzkanzler,147,
qd,11d11.0,pater_profundus,165,
qd,11d11.0,die_jüngeren_engel,168,
qd,11d11.0,trunkner,25,
qd,11d11.0,choretide_1,119,
qd,11d11.0,architekt,59,
qd,11d11.0,page,51,
qd,11d11.0,pygmäen,92,
qd,11d11.0,chorus,154,
qd,11d11.0,klotho,32,
qd,11d11.0,pulcinelle,23,
qd,11d11.0,ältere,68,
qd,11d11.0,erster_trabant,138,
qd,11d11.0,erichtho,80,
qd,11d11.0,baucis,150,
qd,11d11.0,mangel,155,
qd,11d11.0,knabe_wagenlenker,40,
qd,11d11.0,dryas,102,
qd,11d11.0,ameisen,81,
qd,11d11.0,seismos,91,
qd,11d11.0,weiber_in_masse,45,
qd,11d11.0,pater_seraphicus,166,
qd,11d11.0,dritte_dame,61,
qd,11d11.0,philemon,151,
qd,11d11.0,euphrosyne,30,
qd,11d11.0,mädchen,127,
qd,11d11.0,gelahrter,74,
qd,11d11.0,vierter_trabant,141,
qd,11d11.0,plutus,41,
qd,11d11.0,braune,57,
qd,11d11.0,narr,55,
qd,11d11.0,ein_andrer,52,
qd,11d11.0,vierte_dame,62,
qd,11d11.0,choretide_4,122,
qd,11d11.0,klugheit,39,
qd,11d11.0,choretide_2,120,
qd,11d11.0,lachesis,33,
qd,11d11.0,rosenknospen,19,
qd,11d11.0,peneios,87,
qd,11d11.0,empuse,98,
qd,11d11.0,haltefest,131,
qd,11d11.0,selige_knaben,167,
qd,11d11.0,nymphen,88,
qd,11d11.0,generalissimus,94,
qd,11d11.0,erzkämmerer,143,
qd,11d11.0,der_abgemagerte,43,
qd,11d11.0,wagner,78,
qd,11d11.0,die_kraniche_des_ibykus,96,
qd,11d11.0,eine,104,
qd,11d11.0,doriden,111,
qd,11d11.0,gärtner,20,
qd,11d11.0,imsen,95,
qd,11d11.0,älteste,69,
qd,11d11.0,riesen,50,
qd,11d11.0,mutter,21,
qd,11d11.0,ährenkranz,16,
qd,11d11.0,manto,90,
qd,11d11.0,famulus,76,
qd,11d11.0,gärtnerinnen,14,
qd,11d11.0,erzschenk,145,
qd,11d11.0,olivenzweig_mit_früchten,15,
qd,11d11.0,heermeister,9,
qd,11d11.0,telchinen,109,
qd,11d11.0,dritter_trabant,140,
qd,11d11.0,chorus_mysticus,177,
qd,11d11.0,mulier_samaritana,173,
qd,11d11.0,euphorion,126,
qd,11d11.0,baccalaureus,77,
qd,11d11.0,sphinxe,86,
qd,11d11.0,erztruchsess,144,
qd,11d11.0,lemur,160,
qd,11d11.0,hegemone,29,
qd,11d11.0,mater_gloriosa,176,
qd,11d11.0,chor_5,153,
qd,11d11.0,phantasiestrauss,18,
qd,11d11.0,fünfte_dame,63,
qd,11d11.0,anaxagoras,100,
