corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
drst,001hhp571.0,437,36488,0,437,4423,0
drst,001hhp571.0,437,36488,0,4430,5114,0
drst,001hhp571.0,437,36488,0,5118,6196,0
drst,001hhp571.0,437,36488,0,6202,9235,0
drst,001hhp571.0,437,36488,0,9242,11436,0
drst,001hhp571.0,437,36488,0,11443,13823,0
drst,001hhp571.0,437,36488,0,13829,15373,0
drst,001hhp571.0,437,36488,0,15380,16889,0
drst,001hhp571.0,437,36488,0,16897,20171,0
drst,001hhp571.0,437,36488,0,20178,21184,0
drst,001hhp571.0,437,36488,0,21192,21568,0
drst,001hhp571.0,437,36488,0,21575,23751,0
drst,001hhp571.0,437,36488,0,23759,26167,0
drst,001hhp571.0,437,36488,0,26174,27930,0
drst,001hhp571.0,437,36488,0,27937,29624,0
drst,001hhp571.0,437,36488,0,29632,30745,0
drst,001hhp571.0,437,36488,0,30752,32824,0
drst,001hhp571.0,437,36488,0,32832,36488,0
