4.44186076210116	1600	Gesamt
8.55536422982472	1610	Gesamt
50.3161742600063	1620	Gesamt
12.6444395922693	1630	Gesamt
16.9447241234931	1640	Gesamt
13.3789422052285	1650	Gesamt
35.0047936500858	1660	Gesamt
14.6875013769533	1670	Gesamt
98.5154063760513	1680	Gesamt
58.0593713572859	1690	Gesamt
77.1922059212468	1700	Gesamt
78.5481811803307	1710	Gesamt
72.97540266305	1720	Gesamt
89.2647755777766	1730	Gesamt
131.737918418586	1740	Gesamt
51.4653819462691	1750	Gesamt
21.1496398421009	1760	Gesamt
38.1616757555058	1770	Gesamt
19.9891765272164	1780	Gesamt
16.8372956943991	1790	Gesamt
9.45120030243841	1800	Gesamt
4.75662555469899	1810	Gesamt
2.297864077893	1820	Gesamt
0.539022972350547	1830	Gesamt
0	1840	Gesamt
0	1850	Gesamt
0.2159305653674	1860	Gesamt
0.420855464485551	1870	Gesamt
0.753121815445323	1880	Gesamt
0	1890	Gesamt
0	1900	Gesamt
0.109576528356981	1910	Gesamt
0	1920	Gesamt
0	1930	Gesamt
0	1940	Gesamt
0	1950	Gesamt
0	1960	Gesamt
0	1970	Gesamt
0	1980	Gesamt
0	1990	Gesamt
0	2000	Gesamt
