63.2965158599415	1600	Gesamt
73.3787008942659	1610	Gesamt
96.8586354505122	1620	Gesamt
20.6628646995619	1630	Gesamt
88.0032446413676	1640	Gesamt
61.8558886371601	1650	Gesamt
75.8065594970012	1660	Gesamt
52.8750049570317	1670	Gesamt
83.7228453567371	1680	Gesamt
71.1129884074139	1690	Gesamt
63.1316948244805	1700	Gesamt
50.0516317288619	1710	Gesamt
24.1759002687405	1720	Gesamt
101.132346897365	1730	Gesamt
42.6313688251127	1740	Gesamt
24.0171782415922	1750	Gesamt
21.6044708064471	1760	Gesamt
13.356586514427	1770	Gesamt
35.1809506879009	1780	Gesamt
21.8789718062813	1790	Gesamt
28.0385608972339	1800	Gesamt
54.8710733631347	1810	Gesamt
38.8722006510232	1820	Gesamt
41.7742803571674	1830	Gesamt
26.8672203613257	1840	Gesamt
35.9694099642139	1850	Gesamt
24.2562001762713	1860	Gesamt
50.4325131608518	1870	Gesamt
29.7901518109483	1880	Gesamt
24.8485531141607	1890	Gesamt
24.845812266155	1900	Gesamt
61.2532793515524	1910	Gesamt
14.1420879142895	1920	Gesamt
0	1930	Gesamt
23.8789899621409	1940	Gesamt
19.6721827467088	1950	Gesamt
0	1960	Gesamt
0	1970	Gesamt
7.19618602140865	1980	Gesamt
0	1990	Gesamt
0	2000	Gesamt
