10.5494193099902	1600	Gesamt
6.25199693717961	1610	Gesamt
15.0948522780019	1620	Gesamt
8.0940301429846	1630	Gesamt
1.0932080079673	1640	Gesamt
22.2403195099902	1650	Gesamt
5.35105125861185	1660	Gesamt
9.73046966223153	1670	Gesamt
16.9275698262255	1680	Gesamt
9.74150526128958	1690	Gesamt
5.48359932773884	1700	Gesamt
11.3255517050709	1710	Gesamt
0.298467904552352	1720	Gesamt
1.37226502512777	1730	Gesamt
2.44606214570319	1740	Gesamt
0.541740862592306	1750	Gesamt
0.454830964346256	1760	Gesamt
11.560742949462	1770	Gesamt
7.86240943403845	1780	Gesamt
18.2641851600261	1790	Gesamt
4.09552013105664	1800	Gesamt
1.86867432506032	1810	Gesamt
2.10637540473525	1820	Gesamt
2.87478918586958	1830	Gesamt
1.61314573598022	1840	Gesamt
0.114552261032528	1850	Gesamt
0.143953710244934	1860	Gesamt
0.561140619314067	1870	Gesamt
0.0836802017161471	1880	Gesamt
0	1890	Gesamt
0	1900	Gesamt
0	1910	Gesamt
0	1920	Gesamt
0	1930	Gesamt
0	1940	Gesamt
0	1950	Gesamt
0	1960	Gesamt
0	1970	Gesamt
0	1980	Gesamt
0	1990	Gesamt
0	2000	Gesamt
