7.21802373841438	1600	Gesamt
4.27768211491236	1610	Gesamt
26.4159914865033	1620	Gesamt
4.00921255364635	1630	Gesamt
9.8388720717057	1640	Gesamt
10.1087275472342	1650	Gesamt
10.3785830227626	1660	Gesamt
10.6484384982911	1670	Gesamt
1.37250566158585	1680	Gesamt
1.94830105225792	1690	Gesamt
7.1708606593508	1700	Gesamt
6.02811623011841	1710	Gesamt
10.14790875478	1720	Gesamt
0.257990680860626	1730	Gesamt
0	1740	Gesamt
0	1750	Gesamt
0	1760	Gesamt
0	1770	Gesamt
0	1780	Gesamt
0	1790	Gesamt
0	1800	Gesamt
0	1810	Gesamt
0	1820	Gesamt
0	1830	Gesamt
0	1840	Gesamt
0	1850	Gesamt
0	1860	Gesamt
0	1870	Gesamt
0	1880	Gesamt
0	1890	Gesamt
0	1900	Gesamt
0	1910	Gesamt
0	1920	Gesamt
0	1930	Gesamt
0	1940	Gesamt
0	1950	Gesamt
0	1960	Gesamt
0	1970	Gesamt
0	1980	Gesamt
0	1990	Gesamt
0	2000	Gesamt
