corpus,drama,figure_surface,figure_id,Gender,Age
qd,x8nh.0,BRANDENBURGER RATMANNE,brandenburger_ratmanne,,
qd,x8nh.0,BARBARA,barbara,,
qd,x8nh.0,HEROLD,herold,,
qd,x8nh.0,SPANDAUER RATMANNE,spandauer_ratmanne,,
qd,x8nh.0,GESANG,gesang,,
qd,x8nh.0,DIE BERLINER,die_berliner,,
qd,x8nh.0,MARTIN,martin,,
qd,x8nh.0,BELKOW,fritze_belkow,,
qd,x8nh.0,RIEKE,rieke,,
qd,x8nh.0,DIE STRAUSSBERGER,die_straussberger,,
qd,x8nh.0,WICHART VON ROCHOW,wichart_von_rochow,,
qd,x8nh.0,KONRAD VON QUITZOW,konrad_von_quitzow,,
qd,x8nh.0,KASIMIR,kasimir,,
qd,x8nh.0,THOMAS WINS,wins,,
qd,x8nh.0,FINKE,köhne_finke,,
qd,x8nh.0,HAVELBERGER RATMANNE,havelberger_ratmanne,,
qd,x8nh.0,BRIESEN,briesen,,
qd,x8nh.0,FRIEDRICH,friedrich,,
qd,x8nh.0,STROBAND,stroband,,
qd,x8nh.0,DIE MUSIKANTEN,musikanten,,
qd,x8nh.0,HEINSE LANG,heinse_lang,,
qd,x8nh.0,DIE BÜRGER,die_bürger,,
qd,x8nh.0,PERWENITZ,perwenitz,,
qd,x8nh.0,KÄTHE,käthe,,
qd,x8nh.0,STURZ,hans_sturz,,
qd,x8nh.0,STIMMEN DER RATMANNEN,stimmen_der_ratmannen,,
qd,x8nh.0,STUMMEL,peter_stummel,,
qd,x8nh.0,GRETHE,grethe,,
qd,x8nh.0,STIMME,stimme,,
qd,x8nh.0,DAS VOLK,das_volk,,
qd,x8nh.0,DIE EDELLEUTE,die_edelleute,,
qd,x8nh.0,GRECHEWITZ,grechewitz,,
qd,x8nh.0,ORTWIN,propst_ortwin,,
qd,x8nh.0,DIE GANZE VERSAMMLUNG,die_ganze_versammlung,,
qd,x8nh.0,DIETRICH,dietrich,,
qd,x8nh.0,ALLE BÜRGER,alle_bürger,,
qd,x8nh.0,SCHWABE,schwabe,,
qd,x8nh.0,SECHELWEG,sechelweg,,
qd,x8nh.0,SCHWERIN,schwerin,,
qd,x8nh.0,AGNES,agnes,,
qd,x8nh.0,SCHWALBE,schwalbe,,
qd,x8nh.0,PUTLITZ,putlitz,,
qd,x8nh.0,LIPPOLD VON BREDOW,lippold_von_bredow,,
qd,x8nh.0,KNECHT,knecht_1.11,,
qd,x8nh.0,GERTRUD,gertrud,,
qd,x8nh.0,BLANKENFELD,blankenfeld,,
qd,x8nh.0,ILEBURG,ileburg,,
qd,x8nh.0,RATHENOWER RATMANNE,rathenower_ratmanne,,
qd,x8nh.0,RIENEKE,rieneke,,
qd,x8nh.0,OTTO,otto,,
qd,x8nh.0,KRODENOW,krodenow,,
qd,x8nh.0,FRANKFURTER RATMANNE,frankfurter_ratmanne,,
qd,x8nh.0,EIN KNECHT,ein_knecht,,
qd,x8nh.0,DANNEWITZ,dannewitz,,
qd,x8nh.0,RUPPINER RATMANNE,ruppiner_ratmanne,,
qd,x8nh.0,MÄNNER UND FRAUEN,männer_und_frauen,,
qd,x8nh.0,STIMMEN,stimmen,,
qd,x8nh.0,DIE KNECHTE,die_knechte,,
