corpus,drama,figure_surface,figure_id,Gender,Age
qd,w3zd.0,DALTON,dalton,,
qd,w3zd.0,JULIE,julie,,
qd,w3zd.0,WOHLAU,herr_von_wohlau,,
qd,w3zd.0,PETER,peter,,
qd,w3zd.0,WOLDEMAR,woldemar,,
qd,w3zd.0,DER BEDIENTE,der_bediente,,
qd,w3zd.0,WERNECK,werneck,,
qd,w3zd.0,BELMONT,belmont,,
qd,w3zd.0,DER CAPITAIN,der_capitain,,
qd,w3zd.0,FRAU VON WICHMANN,frau_von_wichmann,,
