corpus,drama,figure_surface,figure_id,Gender,Age
qd,krdh.0,MILICK,milick,,
qd,krdh.0,MLADKA,mladka,,
qd,krdh.0,STIASON,stiason,,
qd,krdh.0,DIE WEIBER,die_weiber,,
qd,krdh.0,SECHSTER,sechster,,
qd,krdh.0,CHOR DER JUNGFRAUEN,chor_der_jungfrauen,,
qd,krdh.0,ERSTER SLAVE,erster_slave,,
qd,krdh.0,DOBROWKA,dobrowka,,
qd,krdh.0,CHOR DER BERGLEUTE,chor_der_bergleute,,
qd,krdh.0,TRINTTAS,trinttas,,
qd,krdh.0,WLASTA,wlasta,,
qd,krdh.0,VERWIRRTE STIMMEN,verwirrte_stimmen,,
qd,krdh.0,DAS MÄGDLEIN,libussens_mägdlein,,
qd,krdh.0,HALBCHOR DER PRIESTER,ganzer_chor,,
qd,krdh.0,KLIMBOGNA,klimbogna,,
qd,krdh.0,DIE DREI TRÄGERINNEN,die_drei_trägerinnen,,
qd,krdh.0,MENELJUBA,erste_huldin,,
qd,krdh.0,LEL,ziack,,
qd,krdh.0,SWATAWA,swatawa,,
qd,krdh.0,ENTAWOPA,zweite_huldin,,
qd,krdh.0,MORIBUD,moribud,,
qd,krdh.0,STRATKA,stratka,,
qd,krdh.0,WRSCHOWETZ,whschowetz,,
qd,krdh.0,PRIMISLAUS,primislaus,,
qd,krdh.0,ALLE MÄGDLEIN,die_mägdlein,,
qd,krdh.0,DIE SCHÜLERINNEN,die_schülerinnen,,
qd,krdh.0,MEHRERE DIRNEN,die_dirnen,,
qd,krdh.0,BUDESLAWKA,budeslawka,,
qd,krdh.0,KASCHA,kascha,,
qd,krdh.0,CHOBOL,chobol,,
qd,krdh.0,DOMASLAUS,domaslaus,,
qd,krdh.0,DOBROMILA,dobromila,,
qd,krdh.0,TETKA,tetka,,
qd,krdh.0,VOLK,das_volk,,
qd,krdh.0,NABKA,nabka,,
qd,krdh.0,TRINITAS,trinitas,,
qd,krdh.0,SLAWOSCH,slawosch,,
qd,krdh.0,SCHRIBEN,schriben,,
qd,krdh.0,LEBUSSA,lebussa,,
qd,krdh.0,DRITTE HULDIN,moriwescha,,
qd,krdh.0,CHIRCH,chirch,,
qd,krdh.0,ZWRATKA,zwratka,,
qd,krdh.0,EINE VON DEN WACHEN,eine_von_den_wachen,,
qd,krdh.0,BIWOG,biwog,,
qd,krdh.0,DRITTER SLAVE,dritter_slave,,
qd,krdh.0,LIBUSSA,libussa,,
qd,krdh.0,PACHTA,pachta,,
qd,krdh.0,EINE JUNGFRAU VOM TURM,eine_jungfrau_vom_turm,,
qd,krdh.0,KRIEGER,krieger,,
qd,krdh.0,RADKA,radka,,
qd,krdh.0,DIE WÄCHTERIN,die_wächterin,,
qd,krdh.0,HUBALJUTA,lado,,
qd,krdh.0,SCHARKA,scharka,,
qd,krdh.0,ZWEITER SLAVE,zweiter_slave,,
qd,krdh.0,ZASTAWA,zastawa,,
qd,krdh.0,WASTIL,wastil,,
qd,krdh.0,MILENKA,milenka,,
qd,krdh.0,POPLOPECK,poplopeck,,
qd,krdh.0,DRZEWOSLAUS,drzewoslaus,,
qd,krdh.0,ROZOHN,rozohn,,
qd,krdh.0,HODKA,hodka,,
qd,krdh.0,VIELE STIMMEN,viele_stimmen,,
qd,krdh.0,STIMMEN AUS DEM HEER,stimmen_aus_dem_heer,,
qd,krdh.0,GESCHREI DER VERWUNDETEN,geschrei_der_verwundeten,,
qd,krdh.0,CHOR DER MÄNNER,die_männer_alle,,
qd,krdh.0,HOWOR,howor,,
qd,krdh.0,DRUHAN,druhan,,
qd,krdh.0,VIERTER,vierter,,
qd,krdh.0,LAPACK,lapack,,
qd,krdh.0,ACHTER,achter,,
qd,krdh.0,FÜNFTER,fünfter,,
qd,krdh.0,SIEBENTER,siebenter,,
qd,krdh.0,CHOR DER MÄGDLEIN,chor_der_mägdlein,,
