corpus,drama,figure_surface,figure_id,Gender,Age
qd,wz0s.0,LIESCHEN,lieschen,,
qd,wz0s.0,FAUST,faust,,
qd,wz0s.0,GESANG DER GEISTER,gesang_der_geister,,
qd,wz0s.0,MEPHISTOPHELES,mephistopheles,,
qd,wz0s.0,VALENTIN,valentin,,
qd,wz0s.0,GESANG UNSICHTBARER GUTER GEISTER,gesang_unsichtbarer_guter_geister,,
qd,wz0s.0,KNABEN,knaben,,
qd,wz0s.0,KARLCHEN,karlchen,,
qd,wz0s.0,FRITZCHEN,fritzchen,,
qd,wz0s.0,GUSTELCHEN,gustelchen,,
qd,wz0s.0,"EINE TIEFE, FURCHTBARE BASSSTIMME",dieselbe_stimme,,
qd,wz0s.0,KAMINFEGER,kaminfeger,,
qd,wz0s.0,MUTTER A,mutter_a,,
qd,wz0s.0,MUTTER B,mutter_b,,
qd,wz0s.0,MUTTER C,mutter_c,,
qd,wz0s.0,HELENA,helena,,
qd,wz0s.0,EUPHORION,euphorion,,
qd,wz0s.0,MÄNNCHEN,männchen,,
qd,wz0s.0,BAUER,bauer,,
qd,wz0s.0,DIE GESTALT,die_gestalt,,
qd,wz0s.0,DER MANN MIT STIERKOPF,der_mann_mit_stierkopf,,
qd,wz0s.0,GESANG UNSICHTBARER GEISTER,gesang_unsichtbarer_geister,,
qd,wz0s.0,STIMME,stimme,,
qd,wz0s.0,SCHEMEN,schemen,,
qd,wz0s.0,DER GROSSE HUND,der_grosse_hund,,
qd,wz0s.0,DER KLEINE FUCHS,der_kleine_fuchs,,
qd,wz0s.0,ERSTER MANN,erster_mann,,
qd,wz0s.0,ZWEITER MANN,zweiter_mann,,
qd,wz0s.0,CHORUS MYSTICUS,chorus_mysticus,,
qd,wz0s.0,STIMME DES HERRN,stimme_des_herrn,,
qd,wz0s.0,ERZENGEL MICHAEL,erzengel_michael,,
qd,wz0s.0,BÄRBELCHEN,bärbelchen,,
qd,wz0s.0,DR,dr,,
qd,wz0s.0,PATER ECSTATICUS,pater_ecstaticus,,
qd,wz0s.0,PATER PROFUNDUS,pater_profundus,,
qd,wz0s.0,PATER SERAPHICUS,pater_seraphicus,,
qd,wz0s.0,CHORUS,chor,,
qd,wz0s.0,SEISMOS,seismos,,
qd,wz0s.0,THALES,thales,,
qd,wz0s.0,NEREIDE,nereide,,
qd,wz0s.0,ZWEI TRITONEN,zwei_tritonen,,
qd,wz0s.0,PINDAROS,pindaros,,
qd,wz0s.0,WERNER,werner,,
qd,wz0s.0,LYELL,lyell,,
qd,wz0s.0,PRIESNITZ,priesnitz,,
qd,wz0s.0,HOMUNCULUS,homunculus,,
qd,wz0s.0,CHOR A,chor_a,,
qd,wz0s.0,CHOR B,chor_b,,
qd,wz0s.0,STIEFEL A,stiefel_a,,
qd,wz0s.0,STIEFEL B,stiefel_b,,
qd,wz0s.0,SELIGE KNABEN,selige_knaben,,
qd,wz0s.0,STIEFELKNECHT,stiefelknecht,,
qd,wz0s.0,NULL,null,,
qd,wz0s.0,JÜNGLINGSGEISTER,jünglingsgeister,,
qd,wz0s.0,VOLLENDETERE FRAUENGEISTER,vollendetere_frauengeister,,
qd,wz0s.0,GREISENGEISTER,greisengeister,,
qd,wz0s.0,BÄRBEL,bärbel,,
qd,wz0s.0,DENKERKE,denkerke,,
qd,wz0s.0,GRÜBELWITZ,grübelwitz,,
qd,wz0s.0,BRÖSAMLE,brösamle,,
qd,wz0s.0,HASCHERL,hascherl,,
qd,wz0s.0,DEUTERKE,deuterke,,
qd,wz0s.0,SCHARRER,scharrer,,
qd,wz0s.0,KARRER,karrer,,
qd,wz0s.0,GESANG DER STOFFHUBER,gesang_der_stoffhuber,,
qd,wz0s.0,GESANG DER SINNHUBER,gesang_der_sinnhuber,,
qd,wz0s.0,ANDERE STIMMEN,andere_stimmen,,
qd,wz0s.0,MR,mr,,
qd,wz0s.0,STEINZÄNGER,steinzänger,,
qd,wz0s.0,ALTER HERR,alter_herr,,
qd,wz0s.0,UNBEKANNTER,unbekannter,,
qd,wz0s.0,RUFE DER PRIESTER,rufe_der_priester,,
qd,wz0s.0,PACKAN,packan,,
qd,wz0s.0,FUCHS,fuchs,,
qd,wz0s.0,KATZEN,katzen,,
qd,wz0s.0,PHILISTER,philister,,
