corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,psxj.0,seine_dame,12,
qd,psxj.0,eine_andre_dame,13,
qd,psxj.0,dritter_ritter,29,
qd,psxj.0,der_eine_ritter,17,
qd,psxj.0,der_abt,26,
qd,psxj.0,ein_teil_der_gäste,25,
qd,psxj.0,mehrere_ritter,36,
qd,psxj.0,ihr_ritter,14,
qd,psxj.0,ein_ritter_8,37,
qd,psxj.0,zweiter_maure,2,
qd,psxj.0,almansor,0,
qd,psxj.0,pedrillo,8,
qd,psxj.0,eine_andre_stimme,9,
qd,psxj.0,der_andre_ritter,18,
qd,psxj.0,hassan,4,
qd,psxj.0,der_zweite,16,
qd,psxj.0,vierter_ritter,30,
qd,psxj.0,der_chor,23,
qd,psxj.0,der_alte,20,
qd,psxj.0,erster_ritter_3,11,
qd,psxj.0,don_enrique,5,
qd,psxj.0,aly,7,
qd,psxj.0,fünfter_ritter,31,
qd,psxj.0,ein_anderer_ritter_6,27,
qd,psxj.0,eine_dritte_stimme,10,
qd,psxj.0,der_harfenspieler,32,
qd,psxj.0,alle,28,
qd,psxj.0,ein_junger_fiedler,19,
qd,psxj.0,erster_maure,1,
qd,psxj.0,der_erste,15,
qd,psxj.0,zuleima,6,
qd,psxj.0,don_diego,21,
qd,psxj.0,alle_ritter,35,
qd,psxj.0,andre_ritter,34,
qd,psxj.0,einige_ritter,33,
qd,psxj.0,dritter_maure,3,
qd,psxj.0,die_gestalt,22,
qd,psxj.0,ein_ritter_6,24,
