corpus,drama,figure_surface,figure_id,Gender,Age
qd,wd6t.0,LEOPOLD,leopold,,
qd,wd6t.0,BRIGITTE,brigitte,,
qd,wd6t.0,HEYMON,heymon,,
qd,wd6t.0,MARTIN,martin,,
qd,wd6t.0,PETER,peter,,
qd,wd6t.0,KNECHTE,knechte,,
qd,wd6t.0,CHOR,chor,,
qd,wd6t.0,ARZT,arzt,,
qd,wd6t.0,RATGEBER,ratgeber,,
qd,wd6t.0,EIN KNECHT,ein_knecht,,
qd,wd6t.0,ANTON,anton,,
qd,wd6t.0,AGNES,agnes,,
qd,wd6t.0,KLAUS,klaus,,
qd,wd6t.0,ANNE,anne,,
qd,wd6t.0,HANS,hans,,
qd,wd6t.0,REINHOLD,reinhold,,
qd,wd6t.0,MECHTHILDE,mechthilde,,
qd,wd6t.0,KONRAD,konrad,,
qd,wd6t.0,SIMON,simon,,
qd,wd6t.0,EIN RITTER,ein_ritter,,
qd,wd6t.0,KASPAR,kaspar,,
