corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vn41.0,pisanio,32,
qd,vn41.0,diener,9,
qd,vn41.0,franzose,12,
qd,vn41.0,zweiter_bruder,5,
qd,vn41.0,cornelius,7,
qd,vn41.0,erster_hauptmann,15,
qd,vn41.0,bote_1,2,
qd,vn41.0,erster_kerkermeister,23,
qd,vn41.0,königin,25,
qd,vn41.0,guiderius,13,
qd,vn41.0,lord,26,
qd,vn41.0,erste_hofdame,18,
qd,vn41.0,mutter,30,
qd,vn41.0,posthumus,33,
qd,vn41.0,jachimo,20,
qd,vn41.0,bote_2,3,
qd,vn41.0,arviragus,0,
qd,vn41.0,erster_senator,34,
qd,vn41.0,bellarius,1,
qd,vn41.0,wahrsager,37,
qd,vn41.0,erster_bruder,4,
qd,vn41.0,tribun,36,
qd,vn41.0,jupiter,21,
qd,vn41.0,sicilius,35,
qd,vn41.0,lucius,29,
qd,vn41.0,zweiter_hauptmann,16,
qd,vn41.0,zweiter_kerkermeister,24,
qd,vn41.0,imogen,19,
qd,vn41.0,zweiter_edelmann,11,
qd,vn41.0,cloten,6,
qd,vn41.0,erster_edelmann,10,
qd,vn41.0,cymbeline,8,
qd,vn41.0,kammerfrau,22,
qd,vn41.0,hauptmann,14,
qd,vn41.0,hofdame,17,
qd,vn41.0,zweiter_lord,28,
qd,vn41.0,philario,31,
qd,vn41.0,erster_lord,27,
