corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,p5bz.0,lakaien,19,
qd,p5bz.0,graf_schwerin,17,
qd,p5bz.0,eversmann,2,
qd,p5bz.0,bediente,16,
qd,p5bz.0,hofdamen,22,
qd,p5bz.0,holzendorf,21,
qd,p5bz.0,graf_wartensleben,18,
qd,p5bz.0,erster_grenadier,13,
qd,p5bz.0,könig,6,
qd,p5bz.0,die_trommler,0,
qd,p5bz.0,hotham,10,
qd,p5bz.0,fräulein_von_sonnsfeld,1,
qd,p5bz.0,kamke,11,
qd,p5bz.0,königin,5,
qd,p5bz.0,viereck,20,
qd,p5bz.0,wilhelmine,3,
qd,p5bz.0,eckhof,12,
qd,p5bz.0,grumbkow,7,
qd,p5bz.0,erbprinz,4,
qd,p5bz.0,seckendorf,8,
qd,p5bz.0,lakai,9,
qd,p5bz.0,dritter_grenadier,15,
qd,p5bz.0,zweiter_grenadier,14,
