corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pzj2.0,geist,12,
qd,pzj2.0,hanns_von_stauffen,29,
qd,pzj2.0,bertha,15,
qd,pzj2.0,stimme,21,
qd,pzj2.0,knecht,27,
qd,pzj2.0,burgvogt,19,
qd,pzj2.0,rudolph,8,
qd,pzj2.0,wallberg,6,
qd,pzj2.0,boodsheim,25,
qd,pzj2.0,otto,18,
qd,pzj2.0,berthold,31,
qd,pzj2.0,die_alte,24,
qd,pzj2.0,frowald,1,
qd,pzj2.0,ritter,22,
qd,pzj2.0,erster_knappe,26,
qd,pzj2.0,mädchen,23,
qd,pzj2.0,hans,4,
qd,pzj2.0,bodo,5,
qd,pzj2.0,veit,9,
qd,pzj2.0,käsperle,3,
qd,pzj2.0,wallfahrer,10,
qd,pzj2.0,mann,28,
qd,pzj2.0,weib,20,
qd,pzj2.0,ritter_hans,14,
qd,pzj2.0,kilian,32,
qd,pzj2.0,märtchen,13,
qd,pzj2.0,günther,2,
qd,pzj2.0,fust,0,
qd,pzj2.0,eckard,17,
qd,pzj2.0,mathilde,16,
qd,pzj2.0,jeriel,11,
qd,pzj2.0,eckhard,7,
qd,pzj2.0,greiss,30,
