corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,v3rv.0,leocadie,10,
qd,v3rv.0,michette,13,
qd,v3rv.0,maurice,23,
qd,v3rv.0,albin,12,
qd,v3rv.0,severine,19,
qd,v3rv.0,guillaume,16,
qd,v3rv.0,die_schauspieler,24,
qd,v3rv.0,scaevola,6,
qd,v3rv.0,einige,26,
qd,v3rv.0,henri,9,
qd,v3rv.0,georgette,20,
qd,v3rv.0,françois,11,
qd,v3rv.0,grasset,0,
qd,v3rv.0,lansac,25,
qd,v3rv.0,lebret,2,
qd,v3rv.0,kommissär,4,
qd,v3rv.0,herzog,15,
qd,v3rv.0,andere,27,
qd,v3rv.0,die_bürger,28,
qd,v3rv.0,marquis,17,
qd,v3rv.0,hirt,7,
qd,v3rv.0,wirt,1,
qd,v3rv.0,jules,8,
qd,v3rv.0,etienne,22,
qd,v3rv.0,prospere,3,
qd,v3rv.0,balthasar,21,
qd,v3rv.0,grain,5,
qd,v3rv.0,rollin,18,
qd,v3rv.0,flipotte,14,
