corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,m08h.0,531,26920,0,545,2315,0
qd,m08h.0,531,26920,0,2328,3848,0
qd,m08h.0,531,26920,0,3861,7420,0
qd,m08h.0,531,26920,0,7434,8491,0
qd,m08h.0,531,26920,0,8504,13330,0
qd,m08h.0,531,26920,0,13343,15695,0
qd,m08h.0,531,26920,0,15708,21269,0
qd,m08h.0,531,26920,0,21282,22165,0
qd,m08h.0,531,26920,0,22179,23650,0
qd,m08h.0,531,26920,0,23664,26920,0
qd,m08h.0,26935,48253,0,26949,31736,0
qd,m08h.0,26935,48253,0,31749,33210,0
qd,m08h.0,26935,48253,0,33223,33701,0
qd,m08h.0,26935,48253,0,33714,34997,0
qd,m08h.0,26935,48253,0,35010,36499,0
qd,m08h.0,26935,48253,0,36512,36948,0
qd,m08h.0,26935,48253,0,36961,38139,0
qd,m08h.0,26935,48253,0,38152,40377,0
qd,m08h.0,26935,48253,0,40390,42734,0
qd,m08h.0,26935,48253,0,42747,48253,0
