corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,kjgv.0,579,30507,0,593,4646,0
qd,kjgv.0,579,30507,0,4659,5785,0
qd,kjgv.0,579,30507,0,5798,8980,0
qd,kjgv.0,579,30507,0,8993,10474,0
qd,kjgv.0,579,30507,0,10487,11495,0
qd,kjgv.0,579,30507,0,11508,12984,0
qd,kjgv.0,579,30507,0,12998,13178,0
qd,kjgv.0,579,30507,0,13190,16230,0
qd,kjgv.0,579,30507,0,16243,17953,0
qd,kjgv.0,579,30507,0,17966,19082,0
qd,kjgv.0,579,30507,0,19095,20263,0
qd,kjgv.0,579,30507,0,20277,20808,0
qd,kjgv.0,579,30507,0,20821,22711,0
qd,kjgv.0,579,30507,0,22724,23595,0
qd,kjgv.0,579,30507,0,23608,24589,0
qd,kjgv.0,579,30507,0,24603,25267,0
qd,kjgv.0,579,30507,0,25280,25553,0
qd,kjgv.0,579,30507,0,25568,26460,0
qd,kjgv.0,579,30507,0,26473,28150,0
qd,kjgv.0,579,30507,0,28163,29034,0
qd,kjgv.0,579,30507,0,29048,30507,0
qd,kjgv.0,30523,53219,0,30537,31622,0
qd,kjgv.0,30523,53219,0,31636,33060,0
qd,kjgv.0,30523,53219,0,33073,36000,0
qd,kjgv.0,30523,53219,0,36013,36868,0
qd,kjgv.0,30523,53219,0,36882,37204,0
qd,kjgv.0,30523,53219,0,37215,37917,0
qd,kjgv.0,30523,53219,0,37932,38635,0
qd,kjgv.0,30523,53219,0,38648,40423,0
qd,kjgv.0,30523,53219,0,40437,42823,0
qd,kjgv.0,30523,53219,0,42836,44558,0
qd,kjgv.0,30523,53219,0,44571,45509,0
qd,kjgv.0,30523,53219,0,45523,47182,0
qd,kjgv.0,30523,53219,0,47196,47926,0
qd,kjgv.0,30523,53219,0,47941,53219,0
qd,kjgv.0,53234,68007,0,53248,55033,0
qd,kjgv.0,53234,68007,0,55046,56154,0
qd,kjgv.0,53234,68007,0,56167,57073,0
qd,kjgv.0,53234,68007,0,57087,57939,0
qd,kjgv.0,53234,68007,0,57953,58619,0
qd,kjgv.0,53234,68007,0,58632,60657,0
qd,kjgv.0,53234,68007,0,60670,62288,0
qd,kjgv.0,53234,68007,0,62302,62867,0
qd,kjgv.0,53234,68007,0,62881,64128,0
qd,kjgv.0,53234,68007,0,64142,66259,0
qd,kjgv.0,53234,68007,0,66273,68007,0
