corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vrdj.0,479,56743,0,493,6607,0
qd,vrdj.0,479,56743,0,6621,11201,0
qd,vrdj.0,479,56743,0,11215,12490,0
qd,vrdj.0,479,56743,0,12503,13109,0
qd,vrdj.0,479,56743,0,13122,20328,0
qd,vrdj.0,479,56743,0,20341,26332,0
qd,vrdj.0,479,56743,0,26345,28287,0
qd,vrdj.0,479,56743,0,28300,30600,0
qd,vrdj.0,479,56743,0,30613,34043,0
qd,vrdj.0,479,56743,0,34057,35034,0
qd,vrdj.0,479,56743,0,35048,35894,0
qd,vrdj.0,479,56743,0,35907,40427,0
qd,vrdj.0,479,56743,0,40440,41272,0
qd,vrdj.0,479,56743,0,41285,43107,0
qd,vrdj.0,479,56743,0,43120,45277,0
qd,vrdj.0,479,56743,0,45290,48396,0
qd,vrdj.0,479,56743,0,48409,54163,0
qd,vrdj.0,479,56743,0,54177,54884,0
qd,vrdj.0,479,56743,0,54897,56743,0
qd,vrdj.0,56759,125430,0,56773,57561,0
qd,vrdj.0,56759,125430,0,57575,62657,0
qd,vrdj.0,56759,125430,0,62670,63909,0
qd,vrdj.0,56759,125430,0,63922,66033,0
qd,vrdj.0,56759,125430,0,66044,68821,0
qd,vrdj.0,56759,125430,0,68835,71069,0
qd,vrdj.0,56759,125430,0,71082,74315,0
qd,vrdj.0,56759,125430,0,74330,75136,0
qd,vrdj.0,56759,125430,0,75149,76815,0
qd,vrdj.0,56759,125430,0,76829,86067,0
qd,vrdj.0,56759,125430,0,86081,89106,0
qd,vrdj.0,56759,125430,0,89120,90921,0
qd,vrdj.0,56759,125430,0,90935,92868,0
qd,vrdj.0,56759,125430,0,92883,96972,0
qd,vrdj.0,56759,125430,0,96985,100568,0
qd,vrdj.0,56759,125430,0,100581,101742,0
qd,vrdj.0,56759,125430,0,101755,102860,0
qd,vrdj.0,56759,125430,0,102871,106520,0
qd,vrdj.0,56759,125430,0,106533,107475,0
qd,vrdj.0,56759,125430,0,107488,109210,0
qd,vrdj.0,56759,125430,0,109223,111059,0
qd,vrdj.0,56759,125430,0,111073,111604,0
qd,vrdj.0,56759,125430,0,111617,112244,0
qd,vrdj.0,56759,125430,0,112257,113382,0
qd,vrdj.0,56759,125430,0,113395,116489,0
qd,vrdj.0,56759,125430,0,116502,125430,0
