corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qd2g.0,vierte,3,
qd,qd2g.0,der_pfleger,17,
qd,qd2g.0,die_vertraute,10,
qd,qd2g.0,zweite,1,
qd,qd2g.0,fünfte,4,
qd,qd2g.0,chrysothemis,8,
qd,qd2g.0,die_schleppträgerin,11,
qd,qd2g.0,chkysothemis,12,
qd,qd2g.0,die_dienerinnen,6,
qd,qd2g.0,der_koch,14,
qd,qd2g.0,ein_alter_diener,15,
qd,qd2g.0,erste,0,
qd,qd2g.0,orest,16,
qd,qd2g.0,elektra,7,
qd,qd2g.0,ägisth,18,
qd,qd2g.0,aufseherin,5,
qd,qd2g.0,ein_junger_diener,13,
qd,qd2g.0,klytämnestra,9,
qd,qd2g.0,dritte,2,
