corpus,drama,figure_surface,figure_id,Gender,Age
qd,wdq6.0,TIGER,tiger,,
qd,wdq6.0,DRITTER GAST,dritter_gast,,
qd,wdq6.0,DIE ZUSCHAUER,publikum,,
qd,wdq6.0,DER WOLF,der_wolf,,
qd,wdq6.0,MELPOMENE,melpomene,,
qd,wdq6.0,HOFPOET,hofpoet,,
qd,wdq6.0,SCHÄFER,schäfer,,
qd,wdq6.0,CLAUDIO,claudio,,
qd,wdq6.0,POSTILLION,postillion,,
qd,wdq6.0,LEOPARD,leopard,,
qd,wdq6.0,MINISTER,minister,,
qd,wdq6.0,BÄCKER,bäcker,,
qd,wdq6.0,NARR,narr,,
qd,wdq6.0,FERNANDO,fernando,,
qd,wdq6.0,POET,poet,,
qd,wdq6.0,SCHATZMEISTER,schatzmeister,,
qd,wdq6.0,AULICUS,aulicus,,
qd,wdq6.0,ANNE,anne,,
qd,wdq6.0,ZWEITER GAST,zweiter_gast,,
qd,wdq6.0,RÄTE,räte,,
qd,wdq6.0,LESER,leser,,
qd,wdq6.0,DAMON,damon,,
qd,wdq6.0,SOLDATEN,soldaten,,
qd,wdq6.0,SEELMANN,seelmann,,
qd,wdq6.0,NEPTUN,neptun,,
qd,wdq6.0,PHYLLIS,phyllis,,
qd,wdq6.0,STALLMEISTER,stallmeister,,
qd,wdq6.0,ERSTER GAST,erster_gast,,
qd,wdq6.0,ALCESTE,alceste,,
qd,wdq6.0,WACHTEL,wachtel,,
qd,wdq6.0,STERNHEIM,sternheim,,
qd,wdq6.0,DER VATER,der_vater,,
qd,wdq6.0,ANDRE,andre,,
qd,wdq6.0,PANTALON,pantalon,,
qd,wdq6.0,DER WIRT,wirt,,
qd,wdq6.0,GENERAL,general,,
qd,wdq6.0,SOLDAT,ein_soldat,,
qd,wdq6.0,SCHÄFERIN,schäferin,,
qd,wdq6.0,MOPSA,mopsa,,
qd,wdq6.0,DIE MUSEN,die_musen,,
qd,wdq6.0,LAURA,laura,,
qd,wdq6.0,SCHLACHTGESANG,schlachtgesang,,
qd,wdq6.0,BRAUER,brauer,,
qd,wdq6.0,SKARAMUZ,skaramuz,,
qd,wdq6.0,APOLLO,apollo,,
qd,wdq6.0,LISETTE,lisette,,
qd,wdq6.0,SCHRIFTSTELLER,schriftsteller,,
qd,wdq6.0,FRAU,frau,,
qd,wdq6.0,SCÄVOLA,scävola,,
qd,wdq6.0,EPILOGUS,epilogus,,
qd,wdq6.0,WILHELM,wilhelm,,
qd,wdq6.0,DER ANDERE,der_andre,,
qd,wdq6.0,ZWEITER MATROSE,zweiter_matrose,,
qd,wdq6.0,DICKE FRAU,dicke_frau,,
qd,wdq6.0,BOTE,bote,,
qd,wdq6.0,EIN LÖWE,ein_löwe,,
qd,wdq6.0,GÄSTE,gäste,,
qd,wdq6.0,DER FREMDE,der_fremde,,
qd,wdq6.0,ADMET,admet,,
qd,wdq6.0,FREMDER,fremder,,
qd,wdq6.0,VATER,vater,,
qd,wdq6.0,THALIA,thalia,,
qd,wdq6.0,JUNGER MENSCH,junger_mensch,,
qd,wdq6.0,GRÜNHELM,grünhelm,,
qd,wdq6.0,WAGEMANN,wagemann,,
qd,wdq6.0,FUCHSHEIM,fuchsheim,,
qd,wdq6.0,RABE,rabe,,
qd,wdq6.0,EMILIE,emilie,,
qd,wdq6.0,MASCHINIST,maschinist,,
qd,wdq6.0,PROLOGUS,prologus,,
qd,wdq6.0,ERSTER MATROSE,erster_matrose,,
qd,wdq6.0,GATTIN,gattin,,
qd,wdq6.0,MYRTILL,myrtill,,
qd,wdq6.0,VIERTER GAST,vierter_gast,,
qd,wdq6.0,PIERROT,pierrot,,
qd,wdq6.0,HARLEKIN,harlekin,,
