corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vncw.0,voltimand,37,
qd,vncw.0,horatio,16,
qd,vncw.0,dänen,4,
qd,vncw.0,diener,3,
qd,vncw.0,polonius,27,
qd,vncw.0,laertes,21,
qd,vncw.0,cornelius,2,
qd,vncw.0,königin,19,
qd,vncw.0,osrick,26,
qd,vncw.0,lucianus,22,
qd,vncw.0,hofherren,15,
qd,vncw.0,marcellus,23,
qd,vncw.0,rosenkranz,32,
qd,vncw.0,erster_matrose,24,
qd,vncw.0,könig_im_schauspiel,18,
qd,vncw.0,hamlet,13,
qd,vncw.0,ophelia,25,
qd,vncw.0,hauptmann,14,
qd,vncw.0,erster_schauspieler_2,34,
qd,vncw.0,fortinbras,7,
qd,vncw.0,edelmann_1,5,
qd,vncw.0,edelmann_2,6,
qd,vncw.0,gefolge,9,
qd,vncw.0,bernardo,0,
qd,vncw.0,priester_pl,29,
qd,vncw.0,königin_im_schauspiel,20,
qd,vncw.0,erster_totengräber,35,
qd,vncw.0,geist,10,
qd,vncw.0,erster_gesandter,11,
qd,vncw.0,prolog,30,
qd,vncw.0,güldenstern,12,
qd,vncw.0,reinhold,31,
qd,vncw.0,erster_schauspieler_1,33,
qd,vncw.0,francisco,8,
qd,vncw.0,erster_priester,28,
qd,vncw.0,könig,17,
qd,vncw.0,zweiter_totengräber,36,
qd,vncw.0,bote,1,
