corpus,drama,figure_surface,figure_id,Gender,Age
qd,nvk1.0,ZWEITER ANFÜHRER,anführer,,
qd,nvk1.0,DIENERIN,dienerin,,
qd,nvk1.0,HAUPTMANN,hauptmann,,
qd,nvk1.0,GERTRUDE,gertrude,,
qd,nvk1.0,EIN DIENER,ein_diener,,
qd,nvk1.0,EIN GEWAFFNETER,ein_gewaffneter,,
qd,nvk1.0,ERNY,erny,,
qd,nvk1.0,BANCBANUS,bancbanus,,
qd,nvk1.0,GESCHREI,geschrei,,
qd,nvk1.0,KÖNIGIN,königin,,
qd,nvk1.0,DIENER,diener,,
qd,nvk1.0,VON DER STRASSE HERAUF,von_der_strasse_herauf,,
qd,nvk1.0,KÖNIG,könig,,
qd,nvk1.0,ZWEITER DIENER,zweiter_diener,,
qd,nvk1.0,EDELMANN,edelmann,,
qd,nvk1.0,ALLE,alle,,
qd,nvk1.0,SCHLOSSHAUPTMANN,schlosshauptmann,,
qd,nvk1.0,KÄMMERER,kämmerer,,
qd,nvk1.0,OTTO,otto,,
qd,nvk1.0,GESANG,gesang,,
qd,nvk1.0,BELA,bela,,
qd,nvk1.0,ERSTER EDELMANN,erster_edelmann,,
qd,nvk1.0,BEFEHLSHABER,befehlshaber,,
qd,nvk1.0,UNGARISCHER ANFÜHRER,ungarischer_anführer,,
qd,nvk1.0,ZWEITER EDELMANN,zweiter_edelmann,,
qd,nvk1.0,KAMMERFRAU,kammerfrau,,
qd,nvk1.0,ARZT,arzt,,
qd,nvk1.0,SIMON,simon,,
qd,nvk1.0,VIELE STIMMEN,viele_stimmen,,
qd,nvk1.0,ERSTER BEGLEITER,erster_begleiter,,
qd,nvk1.0,GRAF PETER,graf_peter,,
qd,nvk1.0,SOLDAT,soldat,,
qd,nvk1.0,ZWEITER BEGLEITER,zweiter_begleiter,,
