corpus,drama,figure_surface,figure_id,Gender,Age
qd,t96n.0,FLOTTWELL,flottwell,,
qd,t96n.0,AZUR,azur,,
qd,t96n.0,HELM,helm,,
qd,t96n.0,KELLERMEISTER,kellermeister,,
qd,t96n.0,MAX,max,,
qd,t96n.0,BETTI,betti,,
qd,t96n.0,HANSEL,hansel,,
qd,t96n.0,THOMAS,thomas,,
qd,t96n.0,BETTLER,bettler,,
qd,t96n.0,CHERISTANE,cheristane,,
qd,t96n.0,HIESEL,hiesel,,
qd,t96n.0,HAUSHOFMEISTER,haushofmeister,,
qd,t96n.0,SENNER UND SENNERINNEN,senner_und_sennerinnen,,
qd,t96n.0,PRALLING,pralling,,
qd,t96n.0,WEIB,weib,,
qd,t96n.0,BARON FLITTERSTEIN,baron_flitterstein,,
qd,t96n.0,KLUGHEIM,klugheim,,
qd,t96n.0,SOCKEL,sockel,,
qd,t96n.0,WOLF,wolf,,
qd,t96n.0,ARZT,arzt,,
qd,t96n.0,PEPI,pepi,,
qd,t96n.0,ROSA,rosa,,
qd,t96n.0,JOHANN,johann,,
qd,t96n.0,WALTER,walter,,
qd,t96n.0,DIENER 2.3,diener_2.3,,
qd,t96n.0,VALENTIN,valentin,,
qd,t96n.0,EIN GAST,ein_gast,,
qd,t96n.0,BEDIENTE,bediente,,
qd,t96n.0,DIE GÄSTE,chor_von_gästen,,
qd,t96n.0,FRITZ,fritz,,
qd,t96n.0,CHOR,chor,,
qd,t96n.0,AMALIE,amalie,,
qd,t96n.0,DIENER 3.3,diener_3.3,,
qd,t96n.0,LIESE,liese,,
qd,t96n.0,MICHAEL,michael,,
qd,t96n.0,GÄRTNER,gärtner,,
qd,t96n.0,DUMONT,dumont,,
qd,t96n.0,JUWELIER,juwelier,,
qd,t96n.0,GRÜNDLING,gründling,,
