corpus,drama,figure_surface,figure_id,Gender,Age
qd,pm7m.0,DER VEZIER,der_vezier,,
qd,pm7m.0,SELIM,selim,,
qd,pm7m.0,RUSTAN,rustan,,
qd,pm7m.0,FATIME,fatime,,
qd,pm7m.0,VOLK,volk,,
qd,pm7m.0,DER KADI,der_kadi,,
qd,pm7m.0,SOLIMAN,soliman,,
qd,pm7m.0,DER KALIF,der_kalif,,
qd,pm7m.0,DER AUFSEHER,der_aufseher,,
qd,pm7m.0,KHALF,khalf,,
qd,pm7m.0,HAKAM,hakam,,
qd,pm7m.0,IRAD,irad,,
qd,pm7m.0,DER BOTE,der_bote,,
qd,pm7m.0,OMAR,omar,,
qd,pm7m.0,EINE STIMME,eine_stimme,,
qd,pm7m.0,BABECK,babeck,,
qd,pm7m.0,ASSAD,assad,,
