corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn1w.0,772,25840,0,793,9665,0
qd,vn1w.0,772,25840,0,9679,16957,0
qd,vn1w.0,772,25840,0,16971,25840,0
qd,vn1w.0,25857,60441,0,25879,28253,0
qd,vn1w.0,25857,60441,0,28267,39582,0
qd,vn1w.0,25857,60441,0,39596,40653,0
qd,vn1w.0,25857,60441,0,40668,42746,0
qd,vn1w.0,25857,60441,0,42761,45685,0
qd,vn1w.0,25857,60441,0,45699,49223,0
qd,vn1w.0,25857,60441,0,49238,53031,0
qd,vn1w.0,25857,60441,0,53045,55690,0
qd,vn1w.0,25857,60441,0,55705,60441,0
qd,vn1w.0,60458,93430,0,60480,67296,0
qd,vn1w.0,60458,93430,0,67312,82756,0
qd,vn1w.0,60458,93430,0,82770,84671,0
qd,vn1w.0,60458,93430,0,84685,88648,0
qd,vn1w.0,60458,93430,0,88663,93430,0
qd,vn1w.0,93447,117492,0,93469,116325,0
qd,vn1w.0,93447,117492,0,116339,117492,0
qd,vn1w.0,117509,132809,0,117509,132809,0
