corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,r2m9.0,544,43738,0,558,4859,0
qd,r2m9.0,544,43738,0,4872,6519,0
qd,r2m9.0,544,43738,0,6533,13469,0
qd,r2m9.0,544,43738,0,13482,14580,0
qd,r2m9.0,544,43738,0,14591,16673,0
qd,r2m9.0,544,43738,0,16687,25164,0
qd,r2m9.0,544,43738,0,25177,28291,0
qd,r2m9.0,544,43738,0,28304,30361,0
qd,r2m9.0,544,43738,0,30376,35009,0
qd,r2m9.0,544,43738,0,35022,36376,0
qd,r2m9.0,544,43738,0,36391,38366,0
qd,r2m9.0,544,43738,0,38380,39885,0
qd,r2m9.0,544,43738,0,39898,43738,0
qd,r2m9.0,43753,89591,0,43767,44890,0
qd,r2m9.0,43753,89591,0,44903,48305,0
qd,r2m9.0,43753,89591,0,48318,53307,0
qd,r2m9.0,43753,89591,0,53321,54058,0
qd,r2m9.0,43753,89591,0,54071,55951,0
qd,r2m9.0,43753,89591,0,55965,59949,0
qd,r2m9.0,43753,89591,0,59962,61796,0
qd,r2m9.0,43753,89591,0,61810,63009,0
qd,r2m9.0,43753,89591,0,63023,66918,0
qd,r2m9.0,43753,89591,0,66931,67759,0
qd,r2m9.0,43753,89591,0,67772,69303,0
qd,r2m9.0,43753,89591,0,69316,73141,0
qd,r2m9.0,43753,89591,0,73155,73410,0
qd,r2m9.0,43753,89591,0,73423,83914,0
qd,r2m9.0,43753,89591,0,83928,85733,0
qd,r2m9.0,43753,89591,0,85746,87836,0
qd,r2m9.0,43753,89591,0,87849,89591,0
qd,r2m9.0,89606,120095,0,89620,91089,0
qd,r2m9.0,89606,120095,0,91100,93344,0
qd,r2m9.0,89606,120095,0,93357,97110,0
qd,r2m9.0,89606,120095,0,97123,98086,0
qd,r2m9.0,89606,120095,0,98099,98855,0
qd,r2m9.0,89606,120095,0,98868,102165,0
qd,r2m9.0,89606,120095,0,102179,102871,0
qd,r2m9.0,89606,120095,0,102884,104219,0
qd,r2m9.0,89606,120095,0,104233,108304,0
qd,r2m9.0,89606,120095,0,108317,111668,0
qd,r2m9.0,89606,120095,0,111681,112364,0
qd,r2m9.0,89606,120095,0,112378,112647,0
qd,r2m9.0,89606,120095,0,112660,113678,0
qd,r2m9.0,89606,120095,0,113691,116351,0
qd,r2m9.0,89606,120095,0,116365,120095,0
