corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,str5.0,Das Mädl aus der Vorstadt,de,"Nestroy, Johann",118587080,,,1841,1845,1841,0
