corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,stqr.0,emerenzia,16,
qd,stqr.0,ultra,11,
qd,stqr.0,schabenfellner,3,
qd,stqr.0,willibald,9,
qd,stqr.0,sigmund,8,
qd,stqr.0,frau_klöppl,21,
qd,stqr.0,sperling,17,
qd,stqr.0,babette,22,
qd,stqr.0,cäcilie,6,
qd,stqr.0,ein_bedienter,26,
qd,stqr.0,kellner,27,
qd,stqr.0,frau_pemperl,19,
qd,stqr.0,klaus,4,
qd,stqr.0,pemperl,2,
qd,stqr.0,frau_schabenfellner,20,
qd,stqr.0,nachtwächter,1,
qd,stqr.0,kathi,25,
qd,stqr.0,die_bürger,5,
qd,stqr.0,frau_von_schnabelbeiss,24,
qd,stqr.0,rummelpuff,18,
qd,stqr.0,die_krähwinkler,12,
qd,stqr.0,reakzerl,13,
qd,stqr.0,pfiffspitz,10,
qd,stqr.0,chor,0,
qd,stqr.0,bürgermeister,15,
qd,stqr.0,adele,23,
qd,stqr.0,frau_von_frankenfrei,14,
qd,stqr.0,walpurga,7,
