corpus,drama,figure_surface,figure_id,Gender,Age
qd,mjbp.0,SONDERRATH,sonderrath_stimme,,
qd,mjbp.0,EIN DIENER,diener,,
qd,mjbp.0,WILLIBALD,willibald,,
qd,mjbp.0,FRAU VON AUSTEN,austen_stimme,,
qd,mjbp.0,SPETH,speth,,
qd,mjbp.0,CLAUDINE BRIESEN,claudine,,
qd,mjbp.0,FRAU VON THIELEN,frau_von_thielen,,
qd,mjbp.0,IDA,ida,,
qd,mjbp.0,FRAU SPETH,frau_speth,,
qd,mjbp.0,SEYBOLD,seybold,,
