corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,mvqk.0,10403,43779,0,10417,13812,0
qd,mvqk.0,10403,43779,0,13826,15245,0
qd,mvqk.0,10403,43779,0,15258,17238,0
qd,mvqk.0,10403,43779,0,17252,17736,0
qd,mvqk.0,10403,43779,0,17749,20467,0
qd,mvqk.0,10403,43779,0,20480,21119,0
qd,mvqk.0,10403,43779,0,21132,25349,0
qd,mvqk.0,10403,43779,0,25363,28082,0
qd,mvqk.0,10403,43779,0,28095,28897,0
qd,mvqk.0,10403,43779,0,28911,35370,0
qd,mvqk.0,10403,43779,0,35384,37962,0
qd,mvqk.0,10403,43779,0,37976,39397,0
qd,mvqk.0,10403,43779,0,39410,40274,0
qd,mvqk.0,10403,43779,0,40287,43779,0
qd,mvqk.0,43794,68354,0,43808,45326,0
qd,mvqk.0,43794,68354,0,45340,48441,0
qd,mvqk.0,43794,68354,0,48454,49033,0
qd,mvqk.0,43794,68354,0,49046,50151,0
qd,mvqk.0,43794,68354,0,50164,50376,0
qd,mvqk.0,43794,68354,0,50390,52565,0
qd,mvqk.0,43794,68354,0,52579,56566,0
qd,mvqk.0,43794,68354,0,56580,58003,0
qd,mvqk.0,43794,68354,0,58016,59567,0
qd,mvqk.0,43794,68354,0,59580,60867,0
qd,mvqk.0,43794,68354,0,60881,62748,0
qd,mvqk.0,43794,68354,0,62762,64351,0
qd,mvqk.0,43794,68354,0,64364,64716,0
qd,mvqk.0,43794,68354,0,64730,65377,0
qd,mvqk.0,43794,68354,0,65391,65838,0
qd,mvqk.0,43794,68354,0,65851,68354,0
qd,mvqk.0,68369,93207,0,68383,69610,0
qd,mvqk.0,68369,93207,0,69623,72647,0
qd,mvqk.0,68369,93207,0,72660,73371,0
qd,mvqk.0,68369,93207,0,73384,76290,0
qd,mvqk.0,68369,93207,0,76303,76670,0
qd,mvqk.0,68369,93207,0,76684,79186,0
qd,mvqk.0,68369,93207,0,79199,81910,0
qd,mvqk.0,68369,93207,0,81924,82564,0
qd,mvqk.0,68369,93207,0,82577,83729,0
qd,mvqk.0,68369,93207,0,83743,84212,0
qd,mvqk.0,68369,93207,0,84225,88256,0
qd,mvqk.0,68369,93207,0,88269,88690,0
qd,mvqk.0,68369,93207,0,88703,89546,0
qd,mvqk.0,68369,93207,0,89560,92284,0
qd,mvqk.0,68369,93207,0,92297,92661,0
qd,mvqk.0,68369,93207,0,92674,93207,0
