corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,jkjf.0,jacobe,27,
qd,jkjf.0,ein_knappe,8,
qd,jkjf.0,einige_landsknechte,32,
qd,jkjf.0,stimmen,21,
qd,jkjf.0,sander,15,
qd,jkjf.0,storch,17,
qd,jkjf.0,probst,6,
qd,jkjf.0,frau_hüfer,10,
qd,jkjf.0,blinte,11,
qd,jkjf.0,weiber,24,
qd,jkjf.0,frauen,28,
qd,jkjf.0,roder,23,
qd,jkjf.0,rüdiger,5,
qd,jkjf.0,die_alte_steimann,9,
qd,jkjf.0,erich,2,
qd,jkjf.0,münzer,20,
qd,jkjf.0,engel,13,
qd,jkjf.0,lärm,22,
qd,jkjf.0,liborius,4,
qd,jkjf.0,helldrungen,1,
qd,jkjf.0,pfeifer,18,
qd,jkjf.0,anderer_chor,26,
qd,jkjf.0,ein_knecht,29,
qd,jkjf.0,wache,30,
qd,jkjf.0,dietrich,0,
qd,jkjf.0,gerlind,7,
qd,jkjf.0,hans,19,
qd,jkjf.0,bauern,12,
qd,jkjf.0,gräfin,3,
qd,jkjf.0,landgraf,31,
qd,jkjf.0,luther,25,
qd,jkjf.0,thomä,14,
qd,jkjf.0,reinhard,16,
