corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x3d6.0,ostermeier,9,
qd,x3d6.0,frau_ostermeier,14,
qd,x3d6.0,saranieff,6,
qd,x3d6.0,anna,3,
qd,x3d6.0,frau_krenzl,15,
qd,x3d6.0,ein_packträger,21,
qd,x3d6.0,krenzl,10,
qd,x3d6.0,ein_bäckerweib,22,
qd,x3d6.0,ernst_scholz,19,
qd,x3d6.0,scholz,5,
qd,x3d6.0,simba,13,
qd,x3d6.0,grandauer,11,
qd,x3d6.0,von_keith,1,
qd,x3d6.0,ein_metzgerknecht,20,
qd,x3d6.0,freifrau_von_totleben,17,
qd,x3d6.0,sascha,4,
qd,x3d6.0,freifrau_von_rosenkron,16,
qd,x3d6.0,zamrjaki,18,
qd,x3d6.0,sommersberg,12,
qd,x3d6.0,molly,0,
qd,x3d6.0,casimir,8,
qd,x3d6.0,hermann_casimir,2,
qd,x3d6.0,raspe,7,
