corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,x8np.0,Die Haubenlerche,de,"Wildenbruch, Ernst von",118771760,,,0,0,0,0
