corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,rfn5.0,Die Pfarrhauskomödie,de,"Lautensack, Heinrich",118570226,,,0,0,0,0
