corpus,drama,figure_surface,figure_id,Gender,Age
qd,qkq1.0,LA COSTE,la_coste,,
qd,qkq1.0,FRAU STRAUBING,frau_straubing,,
qd,qkq1.0,FALLERN VON RODENECK,fallern,,
qd,qkq1.0,DONAY,donay,,
qd,qkq1.0,EISENSTECKEN,eisenstecken,,
qd,qkq1.0,MEHRERE TIROLER,mehrere_tiroler,,
qd,qkq1.0,MAYER,mayer,,
qd,qkq1.0,DIE RAINER,rainer,,
qd,qkq1.0,HOFER,hofer,,
qd,qkq1.0,BÄRBEL,bärbel,,
qd,qkq1.0,EIN OFFIZIER,ein_offizier,,
qd,qkq1.0,ERSTER,einer,,
qd,qkq1.0,EIN KIND,erstes_kind,,
qd,qkq1.0,ELSI,elsi,,
qd,qkq1.0,FRANZÖSISCHE SOLDATEN,französische_soldaten,,
qd,qkq1.0,PARAGUAY,paraguay,,
qd,qkq1.0,DIE TIROLERIN,die_tirolerin,,
qd,qkq1.0,EIN WEIB,ein_weib,,
qd,qkq1.0,DER TIROLER,der_tiroler,,
qd,qkq1.0,JOHANN,johann,,
qd,qkq1.0,ZWEITES KIND,zweites_kind,,
qd,qkq1.0,KANZLER,kanzler,,
qd,qkq1.0,EIN ANDERER,ein_anderer,,
qd,qkq1.0,HERZOG,herzog,,
qd,qkq1.0,DAS VOLK,das_volk,,
qd,qkq1.0,HASPINGERS STIMME,der_kapuziner_joachim_haspinger,,
qd,qkq1.0,FLEURY,fleury,,
qd,qkq1.0,ETSCHMANN,etschmann,,
qd,qkq1.0,MATHIS,mathis,,
qd,qkq1.0,SPECKBACHER,speckbachers_stimme,,
qd,qkq1.0,PAGE,page,,
qd,qkq1.0,LEGATIONSRAT,legationsrat,,
qd,qkq1.0,EIN KABINETTSSEKRETÄR,ein_kabinettssekretär,,
qd,qkq1.0,TIROLER,ein_tiroler,,
qd,qkq1.0,EIN BOTE,ein_bote,,
qd,qkq1.0,RAYNOUARD,raynouard,,
qd,qkq1.0,HEINRICH,heinrich,,
qd,qkq1.0,VIZEKÖNIG,vizekönig,,
