corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,qkq1.0,779,31123,0,793,2183,0
qd,qkq1.0,779,31123,0,2197,5460,0
qd,qkq1.0,779,31123,0,5474,7475,0
qd,qkq1.0,779,31123,0,7488,13009,0
qd,qkq1.0,779,31123,0,13022,19237,0
qd,qkq1.0,779,31123,0,19250,21729,0
qd,qkq1.0,779,31123,0,21742,24295,0
qd,qkq1.0,779,31123,0,24308,26939,0
qd,qkq1.0,779,31123,0,26953,31123,0
qd,qkq1.0,31138,60807,0,31152,33772,0
qd,qkq1.0,31138,60807,0,33786,36834,0
qd,qkq1.0,31138,60807,0,36847,38761,0
qd,qkq1.0,31138,60807,0,38774,41427,0
qd,qkq1.0,31138,60807,0,41440,43792,0
qd,qkq1.0,31138,60807,0,43805,47684,0
qd,qkq1.0,31138,60807,0,47698,49647,0
qd,qkq1.0,31138,60807,0,49661,52937,0
qd,qkq1.0,31138,60807,0,52950,54604,0
qd,qkq1.0,31138,60807,0,54617,56888,0
qd,qkq1.0,31138,60807,0,56901,60807,0
qd,qkq1.0,60823,72904,0,60837,72904,0
qd,qkq1.0,72919,104768,0,72933,76202,0
qd,qkq1.0,72919,104768,0,76216,82828,0
qd,qkq1.0,72919,104768,0,82841,88133,0
qd,qkq1.0,72919,104768,0,88146,97195,0
qd,qkq1.0,72919,104768,0,97208,98849,0
qd,qkq1.0,72919,104768,0,98863,100217,0
qd,qkq1.0,72919,104768,0,100230,102788,0
qd,qkq1.0,72919,104768,0,102801,104768,0
qd,qkq1.0,104784,116966,0,104798,106946,0
qd,qkq1.0,104784,116966,0,106959,111699,0
qd,qkq1.0,104784,116966,0,111712,113680,0
qd,qkq1.0,104784,116966,0,113693,116966,0
