corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn2c.0,638,26746,0,638,26746,0
qd,vn2c.0,26761,51345,0,26783,37216,0
qd,vn2c.0,26761,51345,0,37230,40703,0
qd,vn2c.0,26761,51345,0,40717,51345,0
qd,vn2c.0,51362,73647,0,51384,52520,0
qd,vn2c.0,51362,73647,0,52535,64624,0
qd,vn2c.0,51362,73647,0,64638,73647,0
qd,vn2c.0,73665,129131,0,73687,77003,0
qd,vn2c.0,73665,129131,0,77017,84083,0
qd,vn2c.0,73665,129131,0,84097,129131,0
qd,vn2c.0,129148,159347,0,129170,140903,0
qd,vn2c.0,129148,159347,0,140917,151395,0
qd,vn2c.0,129148,159347,0,151409,159347,0
