corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,spd6.0,anne,5,
qd,spd6.0,dragones,17,
qd,spd6.0,erster_mörder,40,
qd,spd6.0,alle_ritter,33,
qd,spd6.0,heinrich,13,
qd,spd6.0,christine,16,
qd,spd6.0,drey_stimmen,26,
qd,spd6.0,blutrichter,46,
qd,spd6.0,ritter,39,
qd,spd6.0,adolf,7,
qd,spd6.0,herold,34,
qd,spd6.0,bernhard,0,
qd,spd6.0,ein_andrer,38,
qd,spd6.0,ein_weib,36,
qd,spd6.0,dritter_wächter,29,
qd,spd6.0,mädchen,9,
qd,spd6.0,zweyter_wächter,28,
qd,spd6.0,reitknecht,32,
qd,spd6.0,carl,8,
qd,spd6.0,zweyter_mörder,41,
qd,spd6.0,erwin,45,
qd,spd6.0,doctor,50,
qd,spd6.0,knecht,1,
qd,spd6.0,julie,6,
qd,spd6.0,oberjäger,53,
qd,spd6.0,brandfuchs,20,
qd,spd6.0,chor,23,
qd,spd6.0,franciskaner,51,
qd,spd6.0,erster_bedienter,42,
qd,spd6.0,wächter,2,
qd,spd6.0,genovefa,10,
qd,spd6.0,schmerzenreich,44,
qd,spd6.0,margrethe,30,
qd,spd6.0,soldat,3,
qd,spd6.0,förster,47,
qd,spd6.0,alles_volk,35,
qd,spd6.0,andrer_bedienter,49,
qd,spd6.0,zweyter_bedienter,43,
qd,spd6.0,steffen,19,
qd,spd6.0,golo,12,
qd,spd6.0,erster_wächter,27,
qd,spd6.0,wallrod,18,
qd,spd6.0,siegfried,11,
qd,spd6.0,ulrich,4,
qd,spd6.0,kammerfrau,14,
qd,spd6.0,zwey_stimmen,24,
qd,spd6.0,ein_mann,37,
qd,spd6.0,bedienter,48,
qd,spd6.0,christoph,31,
qd,spd6.0,eine_stimme,25,
qd,spd6.0,mathilde,15,
qd,spd6.0,knappe,21,
qd,spd6.0,adam,22,
qd,spd6.0,jäger,52,
