corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,rktc.0,249,67570,0,249,2145,0
qd,rktc.0,249,67570,0,2158,9946,0
qd,rktc.0,249,67570,0,9959,10648,0
qd,rktc.0,249,67570,0,10661,14231,0
qd,rktc.0,249,67570,0,14244,16518,0
qd,rktc.0,249,67570,0,16532,22523,0
qd,rktc.0,249,67570,0,22536,24608,0
qd,rktc.0,249,67570,0,24621,27420,0
qd,rktc.0,249,67570,0,27434,28760,0
qd,rktc.0,249,67570,0,28774,33619,0
qd,rktc.0,249,67570,0,33632,37567,0
qd,rktc.0,249,67570,0,37580,38255,0
qd,rktc.0,249,67570,0,38268,39938,0
qd,rktc.0,249,67570,0,39951,45977,0
qd,rktc.0,249,67570,0,45990,46500,0
qd,rktc.0,249,67570,0,46514,51262,0
qd,rktc.0,249,67570,0,51276,51531,0
qd,rktc.0,249,67570,0,51544,54518,0
qd,rktc.0,249,67570,0,54531,58917,0
qd,rktc.0,249,67570,0,58931,60848,0
qd,rktc.0,249,67570,0,60861,62420,0
qd,rktc.0,249,67570,0,62434,67034,0
