corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,k59h.0,die_gestalt,20,
qd,k59h.0,fatme,50,
qd,k59h.0,roxane,52,
qd,k59h.0,jude,62,
qd,k59h.0,die_englischen_matrosen,19,
qd,k59h.0,der_andere_schächer,3,
qd,k59h.0,nonne,54,
qd,k59h.0,der_dichter,74,
qd,k59h.0,stimme_aus_dem_heilgen_grabe,73,
qd,k59h.0,die_pilger,22,
qd,k59h.0,viele_engländer,32,
qd,k59h.0,die_äbtissin,53,
qd,k59h.0,erster_alter,58,
qd,k59h.0,der_alte,25,
qd,k59h.0,engländer,28,
qd,k59h.0,dritter_alter,60,
qd,k59h.0,andre_nonne,55,
qd,k59h.0,sidney,16,
qd,k59h.0,achmet,51,
qd,k59h.0,favorite,49,
qd,k59h.0,stigma,66,
qd,k59h.0,lichterzieher,8,
qd,k59h.0,cardenio,6,
qd,k59h.0,griechen,71,
qd,k59h.0,armenianer,72,
qd,k59h.0,rabbi,61,
qd,k59h.0,schäferknabe,47,
qd,k59h.0,mönch,45,
qd,k59h.0,ahasverus,4,
qd,k59h.0,deutsche_soldaten,18,
qd,k59h.0,pförtnerin,57,
qd,k59h.0,schiffsleute,12,
qd,k59h.0,reisender,64,
qd,k59h.0,hirten,69,
qd,k59h.0,andrer,33,
qd,k59h.0,bube,38,
qd,k59h.0,matrosen,13,
qd,k59h.0,ein_jäger,30,
qd,k59h.0,zweiter_alter,59,
qd,k59h.0,der_schmid,65,
qd,k59h.0,lord,39,
qd,k59h.0,der_storch,21,
qd,k59h.0,mahomedaner,41,
qd,k59h.0,schäfermädchen,46,
qd,k59h.0,mohr,43,
qd,k59h.0,dienemann,26,
qd,k59h.0,celinde,5,
qd,k59h.0,hirtinnen,68,
qd,k59h.0,lysander,15,
qd,k59h.0,reicher_pilger,10,
qd,k59h.0,juden,63,
qd,k59h.0,viren,37,
qd,k59h.0,chor_der_nonnen,70,
qd,k59h.0,kleiner_bube,9,
qd,k59h.0,kümmeltürke,23,
qd,k59h.0,bromly,14,
qd,k59h.0,der_einsiedler,44,
qd,k59h.0,jesus,1,
qd,k59h.0,arzt,36,
qd,k59h.0,guardian,67,
qd,k59h.0,bassa,48,
qd,k59h.0,christen,42,
qd,k59h.0,jungfrau,27,
qd,k59h.0,schriftgelehrter,0,
qd,k59h.0,kapitän,7,
qd,k59h.0,ein_reiter,31,
qd,k59h.0,olympie,17,
qd,k59h.0,einer,29,
qd,k59h.0,einer_der_schächer,2,
qd,k59h.0,schildwache,34,
qd,k59h.0,soldaten,35,
qd,k59h.0,eine_dritte_nonne,56,
qd,k59h.0,waisenhäuser,24,
qd,k59h.0,reiche_pilger,40,
qd,k59h.0,matrose,11,
