corpus,drama,figure_surface,figure_id,Gender,Age
qd,pgpm.0,LEANDER,leander,,
qd,pgpm.0,ANSELMO,anselmo,,
qd,pgpm.0,HANSWURST,hauswurst,,
qd,pgpm.0,RIEPEL,riepel,,
qd,pgpm.0,RICHTER,richter,,
qd,pgpm.0,ODOARDO,odoardo,,
qd,pgpm.0,COLOMBINA,colombina,,
qd,pgpm.0,SCHULLMEISTER,schullmeister,,
qd,pgpm.0,MÄGERA,mägera,,
qd,pgpm.0,ANGELA,angela,,
