corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,strh.0,746,43215,0,746,1311,0
qd,strh.0,746,43215,0,1324,2763,0
qd,strh.0,746,43215,0,2776,3185,0
qd,strh.0,746,43215,0,3198,3984,0
qd,strh.0,746,43215,0,3997,4226,0
qd,strh.0,746,43215,0,4239,4788,0
qd,strh.0,746,43215,0,4802,5162,0
qd,strh.0,746,43215,0,5175,5845,0
qd,strh.0,746,43215,0,5858,8880,0
qd,strh.0,746,43215,0,8893,9864,0
qd,strh.0,746,43215,0,9877,11031,0
qd,strh.0,746,43215,0,11045,11833,0
qd,strh.0,746,43215,0,11847,12149,0
qd,strh.0,746,43215,0,12163,14456,0
qd,strh.0,746,43215,0,14467,21080,0
qd,strh.0,746,43215,0,21093,22292,0
qd,strh.0,746,43215,0,22305,24629,0
qd,strh.0,746,43215,0,24642,25711,0
qd,strh.0,746,43215,0,25724,26736,0
qd,strh.0,746,43215,0,26750,28389,0
qd,strh.0,746,43215,0,28403,29402,0
qd,strh.0,746,43215,0,29415,30774,0
qd,strh.0,746,43215,0,30787,31471,0
qd,strh.0,746,43215,0,31484,43215,0
