corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,wbvk.0,Die Lokalbahn,de,"Thoma, Ludwig",118622072,,,1902,1902,1902,0
