corpus,drama,figure_surface,figure_id,Gender,Age
qd,knb2.0,DRITTER PORTIER,dritter_portier,,
qd,knb2.0,SEPP,sepp,,
qd,knb2.0,EMMY,emmy,,
qd,knb2.0,LEOPOLD,leopold,,
qd,knb2.0,LOIDL,loidl,,
qd,knb2.0,KRACHER,kracher,,
qd,knb2.0,KAPITÄN,kapitän,,
qd,knb2.0,MALI,mali,,
qd,knb2.0,ERSTER PORTIER,erster_portier,,
qd,knb2.0,KLÄREHEN,märchen,,
qd,knb2.0,ZWEITER PORTIER,zweiter_portier,,
qd,knb2.0,PORTIER,portier,,
qd,knb2.0,Joseph,joseph,,
qd,knb2.0,RÄTIN SCHMIDT,rätin_schmidt,,
qd,knb2.0,BERNBACH,bernbacher,,
qd,knb2.0,EINE DAME,eine_dame,,
qd,knb2.0,SIEDLER,siedler,,
qd,knb2.0,Martin,martin,,
qd,knb2.0,SÜLZHEIMER,sülzheimer,,
qd,knb2.0,BAUERNJUNGE,bauernjunge,,
qd,knb2.0,HOCHTOURIST,hochtourist,,
qd,knb2.0,REITENDER,reuender,,
qd,knb2.0,GIESECKE,giesecke,,
qd,knb2.0,OTTILIE,ottilie,,
qd,knb2.0,JOSEPHA,josepha,,
qd,knb2.0,HINZELMANN,hinzelmann,,
qd,knb2.0,BÄUERIN,bäuerin,,
qd,knb2.0,VIERTER PORTIER,vierter_portier,,
qd,knb2.0,MELANIE SCHMIDT,melanie_schmidt,,
qd,knb2.0,FRANZ,franz,,
qd,knb2.0,KATHI,kathi,,
qd,knb2.0,RESI,resi,,
qd,knb2.0,PICCOLO,piccolo,,
qd,knb2.0,BOOTSMANN,bootsmann,,
qd,knb2.0,MIRZL,mirzl,,
qd,knb2.0,CHARLOTTE,charlotte,,
