corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,qdk1.0,Alkestis,de,"Hofmannsthal, Hugo von",118552759,,,1894,1909,1916,0
