corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,rhzq.0,bollwerk,10,
qd,rhzq.0,schöpsen,18,
qd,rhzq.0,graf_wermuth,19,
qd,rhzq.0,fritz,5,
qd,rhzq.0,wenzeslaus,16,
qd,rhzq.0,bedienter,4,
qd,rhzq.0,pätus,8,
qd,rhzq.0,frau_hamster,12,
qd,rhzq.0,major,1,
qd,rhzq.0,frau_blitzer,9,
qd,rhzq.0,herr_von_seiffenblase,15,
qd,rhzq.0,hofmeister,14,
qd,rhzq.0,jungfer_rehaar,21,
qd,rhzq.0,läuffer,0,
qd,rhzq.0,der_alte_pätus,23,
qd,rhzq.0,gustchen,6,
qd,rhzq.0,lise,22,
qd,rhzq.0,rehaar,20,
qd,rhzq.0,jungfer_hamster,13,
qd,rhzq.0,jungfer_knicks,11,
qd,rhzq.0,marthe,17,
qd,rhzq.0,majorin,3,
qd,rhzq.0,geheimer_rat,2,
qd,rhzq.0,pastor,7,
