corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,nttc.0,1092,45353,0,1092,45353,0
qd,nttc.0,45367,79289,0,45367,79289,0
qd,nttc.0,79303,114857,0,79303,114857,0
qd,nttc.0,114871,144413,0,114871,144413,0
qd,nttc.0,144427,172713,0,144427,172713,0
