corpus,drama,figure_surface,figure_id,Gender,Age
qd,mvr3.0,ERSTES WEIB,erstes_weib,,
qd,mvr3.0,DIE ANGEFLOGENEN,die_angeflogenen,,
qd,mvr3.0,HELLEBARDIER,hellebardier,,
qd,mvr3.0,ALLE MÄNNER,alle_männer,,
qd,mvr3.0,GESCHREI,geschrei,,
qd,mvr3.0,MARIE,marie,,
qd,mvr3.0,DIE FRANZOSEN,die_franzosen,,
qd,mvr3.0,NEUES WEIB,neues_weib,,
qd,mvr3.0,DIE RÄTE,räte,,
qd,mvr3.0,VIERTES WEIB,viertes_weib,,
qd,mvr3.0,MELAK,melak,,
qd,mvr3.0,BÜRGERST,bürgerst,,
qd,mvr3.0,ZWEITES WEB,anderes_weib,,
qd,mvr3.0,ERSTE,erste,,
qd,mvr3.0,DER HAUFEN,der_haufen,,
qd,mvr3.0,FRAU KLEMENS,frau_klemens,,
qd,mvr3.0,ROLAND,roland,,
qd,mvr3.0,STIMME,stimme,,
qd,mvr3.0,EIN WEIB (3),ein_weib_3,,
qd,mvr3.0,WEIBER,weiber,,
qd,mvr3.0,RAT KLEMENS,rat_klemens,,
qd,mvr3.0,FEMLNA,femlna,,
qd,mvr3.0,FRAU KÜNKELÜN,frau_künkelün,,
qd,mvr3.0,ZWEITE,zweite,,
qd,mvr3.0,EIN RAT,ein_rat,,
qd,mvr3.0,WEIB,weib,,
qd,mvr3.0,DRITTES WEIB,drittes_weib,,
qd,mvr3.0,FRANZOSE,franzose,,
