corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,sc8m.0,schmalz,4,
qd,sc8m.0,chor_der_vier_diener,16,
qd,sc8m.0,chor_der_schuldner,10,
qd,sc8m.0,öbstlerin,11,
qd,sc8m.0,lottchen,7,
qd,sc8m.0,frau_steigerl,2,
qd,sc8m.0,koketterie,26,
qd,sc8m.0,schande,27,
qd,sc8m.0,die_mode,22,
qd,sc8m.0,malchen,6,
qd,sc8m.0,das_kompliment,24,
qd,sc8m.0,schuster,13,
qd,sc8m.0,die_begierde,19,
qd,sc8m.0,fritz,8,
qd,sc8m.0,schneider,12,
qd,sc8m.0,laster,18,
qd,sc8m.0,chor_aus_orpheus,28,
qd,sc8m.0,die_amoretten,20,
qd,sc8m.0,magier,15,
qd,sc8m.0,chor,1,
qd,sc8m.0,kaprice,21,
qd,sc8m.0,steigerl,3,
qd,sc8m.0,speck,0,
qd,sc8m.0,die_hoffnung,29,
qd,sc8m.0,kutscher,14,
qd,sc8m.0,satire,17,
qd,sc8m.0,jean,5,
qd,sc8m.0,luxus,23,
qd,sc8m.0,marie,9,
qd,sc8m.0,armut,25,
