corpus,drama,figure_surface,figure_id,Gender,Age
qd,x4gj.0,PELOPIA,königin,,
qd,x4gj.0,AEGISH,aegisth,,
qd,x4gj.0,PRIESTER,priester,,
qd,x4gj.0,ATREUS,atreus,,
qd,x4gj.0,THYEST,thyest,,
