corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,rkq6.0,laura,4,
qd,rkq6.0,leander,6,
qd,rkq6.0,wumshäter,0,
qd,rkq6.0,lelio,3,
qd,rkq6.0,lisette,1,
qd,rkq6.0,solbist,5,
qd,rkq6.0,valer,2,
