corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,t96w.0,lulu,25,
qd,t96w.0,die_krieger,39,
qd,t96w.0,atritia,30,
qd,t96w.0,alekto,44,
qd,t96w.0,dardonius,37,
qd,t96w.0,ein_höfling,38,
qd,t96w.0,heraklius,21,
qd,t96w.0,lucina,4,
qd,t96w.0,aloe,35,
qd,t96w.0,genius_des_todes,10,
qd,t96w.0,nimmelot,34,
qd,t96w.0,die_höflinge,40,
qd,t96w.0,die_männer,41,
qd,t96w.0,ewald,6,
qd,t96w.0,antrokles,23,
qd,t96w.0,tisiphone,46,
qd,t96w.0,ein_jäger,28,
qd,t96w.0,kreon,5,
qd,t96w.0,phalarius,0,
qd,t96w.0,zwei_gerichtsdiener,9,
qd,t96w.0,hippomedon,14,
qd,t96w.0,epaminondas,13,
qd,t96w.0,octavian,29,
qd,t96w.0,thestius,12,
qd,t96w.0,antrogäus,2,
qd,t96w.0,diener,18,
qd,t96w.0,sillius,16,
qd,t96w.0,abukar,33,
qd,t96w.0,chor,3,
qd,t96w.0,die_frauen,42,
qd,t96w.0,argos,17,
qd,t96w.0,die_drei_geister,43,
qd,t96w.0,hades,1,
qd,t96w.0,fanfu,26,
qd,t96w.0,astrachan,32,
qd,t96w.0,geschrei,36,
qd,t96w.0,arete,20,
qd,t96w.0,eine_frau,15,
qd,t96w.0,simplizius,7,
qd,t96w.0,die_genien,27,
qd,t96w.0,clitonius,24,
qd,t96w.0,riegelsam,8,
qd,t96w.0,gejammer,11,
qd,t96w.0,adrasto,22,
qd,t96w.0,olimar,31,
qd,t96w.0,harmodius,19,
qd,t96w.0,megära,45,
