corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdjz.0,STIMME DES HAUSHOFMEISTERS,haushofmeister,,
qd,qdjz.0,VIERTER LAKAI,vierter_lakai,,
qd,qdjz.0,DIE DREI WAISEN,die_drei_waisen,,
qd,qdjz.0,HERR VON FANINAL,herr_von_faninal,,
qd,qdjz.0,MARIANNE LEITMETZERIN,marianne_leitmetzerin,,
qd,qdjz.0,DER HAUSKNECHT,der_hausknecht,,
qd,qdjz.0,DER BARON,stimme_des_barons,,
qd,qdjz.0,KOMMISSARIUS,kommissarius,,
qd,qdjz.0,ZWEITER LAKAI,zweiter_lakai,,
qd,qdjz.0,DIE KÖPFE,die_köpfe,,
qd,qdjz.0,DIE LERCHENAUISCHEN,die_lerchenauischen,,
qd,qdjz.0,DIE KELLNER,die_kellner,,
qd,qdjz.0,ERSTER LAKAI,erster_lakai,,
qd,qdjz.0,DIE KINDER,die_kinder,,
qd,qdjz.0,DIE FANINALSCHE DIENERSCHAFT,die_faninalsche_dienerschaft,,
qd,qdjz.0,WIRT,wirt,,
qd,qdjz.0,VALZACCHI,valzacchi,,
qd,qdjz.0,DIE LAKAIEN,die_lakaien,,
qd,qdjz.0,DER SÄNGER,der_sänger,,
qd,qdjz.0,DIE DREI ADELIGEN TÖCHTER,die_drei_adeligen_töchter,,
qd,qdjz.0,SOPHIE,sophie,,
qd,qdjz.0,DER FANINALSCHE HAUSHOFMEISTER,der_faninalsche_haushofmeister,,
qd,qdjz.0,MARCHANDE DE MODES,marchande_de_modes,,
qd,qdjz.0,DER TIERHÄNDLER,der_tierhändler,,
qd,qdjz.0,DIE DUENNA,die_duenna,,
qd,qdjz.0,DIE KUTSCHER,die_kutscher,,
qd,qdjz.0,NOTAR,notar,,
qd,qdjz.0,VIELE STIMMEN,viele_stimmen,,
qd,qdjz.0,DRITTER LAKAI,dritter_lakai,,
qd,qdjz.0,STIMMEN VON AUSSEN,stimmen_von_aussen,,
qd,qdjz.0,MARSCHALLIN,marschallin,,
qd,qdjz.0,ANNINA,annina,,
qd,qdjz.0,DIE MUSIKANTEN,die_musikanten,,
qd,qdjz.0,OCTAVIAN,octavian,,
