corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,nks0.0,32381,55646,0,32395,36348,0
qd,nks0.0,32381,55646,0,36362,40843,0
qd,nks0.0,32381,55646,0,40857,43937,0
qd,nks0.0,32381,55646,0,43950,48353,0
qd,nks0.0,32381,55646,0,48367,51186,0
qd,nks0.0,32381,55646,0,51200,51797,0
qd,nks0.0,32381,55646,0,51811,55646,0
qd,nks0.0,55661,71658,0,55675,56751,0
qd,nks0.0,55661,71658,0,56765,60700,0
qd,nks0.0,55661,71658,0,60713,61779,0
qd,nks0.0,55661,71658,0,61792,64431,0
qd,nks0.0,55661,71658,0,64445,66130,0
qd,nks0.0,55661,71658,0,66143,67950,0
qd,nks0.0,55661,71658,0,67964,71658,0
qd,nks0.0,71673,91377,0,71687,74174,0
qd,nks0.0,71673,91377,0,74188,79342,0
qd,nks0.0,71673,91377,0,79355,89351,0
qd,nks0.0,71673,91377,0,89365,91377,0
qd,nks0.0,91392,112815,0,91406,94615,0
qd,nks0.0,91392,112815,0,94629,101493,0
qd,nks0.0,91392,112815,0,101507,105130,0
qd,nks0.0,91392,112815,0,105144,107812,0
qd,nks0.0,91392,112815,0,107825,112815,0
qd,nks0.0,112830,126925,0,112844,115798,0
qd,nks0.0,112830,126925,0,115811,118083,0
qd,nks0.0,112830,126925,0,118096,119005,0
qd,nks0.0,112830,126925,0,119019,120726,0
qd,nks0.0,112830,126925,0,120739,121691,0
qd,nks0.0,112830,126925,0,121705,122444,0
qd,nks0.0,112830,126925,0,122458,124613,0
qd,nks0.0,112830,126925,0,124627,126925,0
